link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,cell_type,length,lanes,free_speed,capacity,mvmt_txt_id,main_node_id,cycle_length,start_green_time,end_green_time,nema_phase,geometry,
3839,MAIN ST,103528,103529,arterial,1,1,-1,0.43674,1,32.0,1800.0,,,,,,,"LINESTRING (-83.889473 40.895175, -83.883553 40.899635)"
3840,JEFFERON,103528,103533,arterial,1,1,-1,0.09129,1,34.0,1676.0,,,,,,,"LINESTRING (-83.889474 40.895175, -83.888258 40.894226)"
3841,MAIN ST,103528,103566,arterial,1,1,-1,0.06458,1,28.0,1421.0,,,,,,,"LINESTRING (-83.889474 40.895177, -83.890315 40.894490)"
3842,0,103529,332,hot,99,1,-1,0.42860,1,25.0,1800.0,,,,,,,"LINESTRING (-83.883552 40.899637, -83.887100 40.905233)"
3843,MAIN ST,103529,103528,arterial,1,1,-1,0.43674,1,32.0,1548.0,,,,,,,"LINESTRING (-83.883554 40.899637, -83.889474 40.895177)"
3844,MAIN ST,103529,104402,arterial,1,1,-1,0.22670,1,49.0,1618.0,,,,,,,"LINESTRING (-83.883553 40.899635, -83.880427 40.901908)"
3845,0,103530,492,highway,99,1,-1,0.39242,1,36.0,1800.0,,,,,,,"LINESTRING (-83.886975 40.644787, -83.880520 40.647648)"
3846,NAPOLEON RD,103530,103524,arterial,1,1,-1,0.70777,1,46.0,1481.0,,,,,,,"LINESTRING (-83.886975 40.644789, -83.893174 40.653893)"
3847,BENTLEY RD,103531,103508,arterial,1,1,-1,0.75436,1,44.0,1560.0,,,,,,,"LINESTRING (-83.898985 40.775875, -83.899035 40.786806)"
3848,BENTLEY RD,103531,103526,arterial,1,1,-1,1.00095,1,37.0,1560.0,,,,,,,"LINESTRING (-83.898987 40.775875, -83.898883 40.761370)"
3849,SR-81,103531,103532,arterial,1,1,-1,0.99451,1,47.0,1481.0,,,,,,,"LINESTRING (-83.898986 40.775873, -83.880033 40.776170)"
3850,SR-81,103531,103993,arterial,1,1,-1,0.50398,1,49.0,1676.0,,,,,,,"LINESTRING (-83.898986 40.775876, -83.908592 40.775794)"
3851,HARDIN RD,103532,103509,arterial,1,1,-1,0.99773,1,37.0,1560.0,,,,,,,"LINESTRING (-83.880032 40.776172, -83.880079 40.790629)"
3852,HARDIN RD,103532,103527,arterial,1,1,-1,1.00019,1,37.0,1481.0,,,,,,,"LINESTRING (-83.880034 40.776172, -83.879986 40.761678)"
3853,SR-81,103532,103531,arterial,1,1,-1,0.99451,1,47.0,1676.0,,,,,,,"LINESTRING (-83.880033 40.776173, -83.898986 40.775876)"
3854,SR-81,103532,104420,arterial,1,1,-1,0.25682,1,47.0,1800.0,,,,,,,"LINESTRING (-83.880033 40.776170, -83.875136 40.776234)"
3855,0,103533,333,hot,99,1,-1,0.21629,1,25.0,1800.0,,,,,,,"LINESTRING (-83.888257 40.894226, -83.884433 40.895413)"
3856,0,103533,335,hot,99,1,-1,0.16193,1,25.0,1800.0,,,,,,,"LINESTRING (-83.888259 40.894227, -83.888525 40.891888)"
3857,JEFFERSON,103533,103528,arterial,1,1,-1,0.09129,1,34.0,1421.0,,,,,,,"LINESTRING (-83.888257 40.894228, -83.889473 40.895177)"
3858,JEFFERSON ST,103533,103534,arterial,1,1,-1,0.43030,1,34.0,1676.0,,,,,,,"LINESTRING (-83.888258 40.894226, -83.880402 40.892401)"
3859,JEFFERSON ST,103534,103533,arterial,1,1,-1,0.43030,1,34.0,1676.0,,,,,,,"LINESTRING (-83.880401 40.892404, -83.888257 40.894229)"
3860,HANCOCK RD,103534,104394,arterial,1,1,-1,0.44886,1,39.0,1560.0,,,,,,,"LINESTRING (-83.880400 40.892402, -83.880431 40.898907)"
3861,HANCOCK RD,103534,104400,arterial,1,1,-1,0.38049,1,39.0,1800.0,,,,,,,"LINESTRING (-83.880403 40.892402, -83.880312 40.886889)"
3862,SR 103,103534,104411,arterial,1,1,-1,0.46061,1,48.0,1676.0,,,,,,,"LINESTRING (-83.880401 40.892401, -83.871606 40.892428)"
3863,0,103535,359,hot,99,1,-1,0.55871,1,25.0,1800.0,,,,,,,"LINESTRING (-83.899327 40.732329, -83.903807 40.724985)"
3864,SR-309,103535,103536,highway,1,1,-1,1.02292,1,55.0,1734.0,,,,,,,"LINESTRING (-83.899326 40.732327, -83.879842 40.732413)"
3865,SR-309,103535,104004,highway,1,1,-1,0.48239,1,55.0,1734.0,,,,,,,"LINESTRING (-83.899326 40.732330, -83.908517 40.732288)"
3866,SR-309,103536,103535,highway,1,1,-1,1.02292,1,55.0,1734.0,,,,,,,"LINESTRING (-83.879842 40.732416, -83.899326 40.732330)"
3867,SR-309,103536,104423,highway,1,1,-1,0.22973,1,55.0,1800.0,,,,,,,"LINESTRING (-83.879842 40.732413, -83.875465 40.732470)"
3868,US-30,103537,104185,freeway,1,1,-1,0.51004,2,68.0,4224.0,,,,,,,"LINESTRING (-83.899247 40.827446, -83.908861 40.826315)"
3869,HANCOCK RD,103538,103515,arterial,1,1,-1,0.45000,1,22.0,1734.0,,,,,,,"LINESTRING (-83.880218 40.827772, -83.880219 40.834293)"
3870,US-30,103538,103537,freeway,1,1,-1,0.99773,2,68.0,4224.0,,,,,,,"LINESTRING (-83.880220 40.827771, -83.899247 40.827446)"
3871,HANCOCK RD,103538,103540,arterial,1,1,-1,0.02159,1,37.0,2112.0,,,,,,,"LINESTRING (-83.880221 40.827771, -83.880188 40.827459)"
3872,US-30,103539,103540,freeway,1,1,-1,0.99981,2,68.0,3120.0,,,,,,,"LINESTRING (-83.899251 40.827073, -83.880187 40.827460)"
3873,HANCOCK RD,103540,103507,arterial,1,1,-1,0.52898,1,37.0,1560.0,,,,,,,"LINESTRING (-83.880188 40.827459, -83.880171 40.819794)"
3874,HANCOCK RD,103540,103538,arterial,1,1,-1,0.02159,1,37.0,1560.0,,,,,,,"LINESTRING (-83.880185 40.827460, -83.880218 40.827772)"
3875,US-30,103540,103548,freeway,1,1,-1,0.15265,2,68.0,3600.0,,,,,,,"LINESTRING (-83.880187 40.827460, -83.877272 40.827493)"
3876,I-75,103541,103542,freeway,1,1,-1,0.74129,2,70.0,4224.0,,,,,,,"LINESTRING (-83.894907 40.883854, -83.880777 40.884463)"
3877,I-75,103542,104431,freeway,1,1,-1,0.66193,2,70.0,3468.0,,,,,,,"LINESTRING (-83.880777 40.884463, -83.870246 40.889766)"
3878,I-75,103543,104371,freeway,1,1,-1,0.38674,2,70.0,4224.0,,,,,,,"LINESTRING (-83.893114 40.884275, -83.900112 40.882489)"
3879,0,103543,104373,on-ramp,1,1,-1,0.35795,1,39.0,1734.0,,,,,,,"LINESTRING (-83.893114 40.884275, -83.899803 40.883205)"
3880,I-75,103544,103543,freeway,1,1,-1,0.64697,2,70.0,3468.0,,,,,,,"LINESTRING (-83.880773 40.884664, -83.893114 40.884275)"
3881,0,103545,324,hot,99,1,-1,1.05417,1,25.0,1800.0,,,,,,,"LINESTRING (-83.995158 40.890617, -83.991270 40.905602)"
3882,SEARFOSS RD,103545,103551,arterial,1,1,-1,0.48750,1,39.0,1800.0,,,,,,,"LINESTRING (-83.995160 40.890618, -84.004469 40.890601)"
3883,SEARFOSS RD,103545,103567,arterial,1,1,-1,0.97879,1,39.0,1481.0,,,,,,,"LINESTRING (-83.995160 40.890616, -83.976484 40.891155)"
3884,0,103546,311,hot,99,1,-1,0.66326,1,25.0,1800.0,,,,,,,"LINESTRING (-84.034249 40.832045, -84.033302 40.822460)"
3885,LINCOLN HWY,103546,103994,arterial,1,1,-1,0.32973,1,49.0,1676.0,,,,,,,"LINESTRING (-84.034248 40.832044, -84.027959 40.832159)"
3886,LINCOLN HWY,103546,104023,arterial,1,1,-1,0.92197,1,49.0,1560.0,,,,,,,"LINESTRING (-84.034248 40.832046, -84.051837 40.832114)"
3887,0,103547,313,hot,99,1,-1,0.06420,1,25.0,1800.0,,,,,,,"LINESTRING (-83.991231 40.817718, -83.992137 40.818345)"
3888,DIXIE HWY,103547,104229,arterial,1,1,-1,0.18542,1,47.0,1560.0,,,,,,,"LINESTRING (-83.991231 40.817716, -83.988742 40.819627)"
3889,DIXIE HWY,103547,104242,arterial,1,1,-1,0.24489,1,47.0,1676.0,,,,,,,"LINESTRING (-83.991232 40.817718, -83.994451 40.815146)"
3890,0,103548,476,highway,99,1,-1,0.27841,1,41.0,1800.0,,,,,,,"LINESTRING (-83.877272 40.827493, -83.872153 40.828569)"
3891,MAYBERRY RD,103549,103550,arterial,1,1,-1,0.50170,1,37.0,1800.0,,,,,,,"LINESTRING (-84.028143 40.890214, -84.028260 40.897484)"
3892,SEARFOSS RD,103549,103557,arterial,1,1,-1,1.25682,1,39.0,1618.0,,,,,,,"LINESTRING (-84.028145 40.890215, -84.052135 40.889884)"
3893,SEARFOSS RD,103549,103559,arterial,1,1,-1,0.75417,1,39.0,1618.0,,,,,,,"LINESTRING (-84.028145 40.890213, -84.013748 40.890477)"
3894,MAYBERRY RD,103549,104078,arterial,1,1,-1,0.49867,1,37.0,1560.0,,,,,,,"LINESTRING (-84.028146 40.890214, -84.028161 40.882987)"
3895,0,103550,307,hot,99,1,-1,0.39981,1,25.0,1800.0,,,,,,,"LINESTRING (-84.028262 40.897485, -84.035891 40.897256)"
3896,MAYBERRY RD,103550,103549,arterial,1,1,-1,0.50170,1,37.0,1560.0,,,,,,,"LINESTRING (-84.028263 40.897484, -84.028146 40.890214)"
3897,0,103551,309,hot,99,1,-1,1.01080,1,25.0,1800.0,,,,,,,"LINESTRING (-84.004470 40.890600, -84.003532 40.875971)"
3898,SEARFOSS RD,103551,103545,arterial,1,1,-1,0.48750,1,39.0,1800.0,,,,,,,"LINESTRING (-84.004469 40.890599, -83.995160 40.890616)"
3899,SEARFOSS RD,103551,103559,arterial,1,1,-1,0.48598,1,39.0,1560.0,,,,,,,"LINESTRING (-84.004469 40.890601, -84.013748 40.890479)"
3900,0,103552,315,hot,99,1,-1,0.21629,1,25.0,1800.0,,,,,,,"LINESTRING (-83.975834 40.831648, -83.979816 40.830826)"
3901,NAPOLEON RD,103552,104201,arterial,1,1,-1,0.19318,1,31.0,1734.0,,,,,,,"LINESTRING (-83.975835 40.831647, -83.975799 40.828846)"
3902,NAPOLEON RD,103552,104202,arterial,1,1,-1,0.08674,1,31.0,1734.0,,,,,,,"LINESTRING (-83.975832 40.831647, -83.975847 40.832904)"
3903,0,103553,325,hot,99,1,-1,1.04167,1,25.0,1800.0,,,,,,,"LINESTRING (-83.957487 40.891340, -83.957987 40.906427)"
3904,COLUMBUS GROV,103553,103567,arterial,1,1,-1,0.99489,1,46.0,1618.0,,,,,,,"LINESTRING (-83.957489 40.891342, -83.976484 40.891157)"
3905,COLUMBUS GROV,103553,104190,arterial,1,1,-1,0.20038,1,46.0,1618.0,,,,,,,"LINESTRING (-83.957489 40.891339, -83.953661 40.891400)"
3906,0,103554,329,hot,99,1,-1,0.24545,1,25.0,1800.0,,,,,,,"LINESTRING (-83.909018 40.892128, -83.909986 40.895609)"
3907,COLUMBUS GROV,103554,103555,arterial,1,1,-1,0.52917,1,46.0,1618.0,,,,,,,"LINESTRING (-83.909019 40.892129, -83.919122 40.891950)"
3908,COLUMBUS GROV,103554,103570,arterial,1,1,-1,0.46951,1,46.0,1421.0,,,,,,,"LINESTRING (-83.909019 40.892126, -83.900055 40.892283)"
3909,0,103555,327,hot,99,1,-1,0.53731,1,25.0,1800.0,,,,,,,"LINESTRING (-83.919121 40.891949, -83.927023 40.896917)"
3910,0,103555,339,hot,99,1,-1,0.93996,1,25.0,1800.0,,,,,,,"LINESTRING (-83.919123 40.891948, -83.918285 40.878344)"
3911,COLUMBUS GROV,103555,103554,arterial,1,1,-1,0.52917,1,46.0,1618.0,,,,,,,"LINESTRING (-83.919122 40.891947, -83.909019 40.892126)"
3912,COLUMBUS GROV,103555,103561,arterial,1,1,-1,1.00720,1,46.0,1560.0,,,,,,,"LINESTRING (-83.919122 40.891950, -83.938348 40.891641)"
3913,0,103556,326,hot,99,1,-1,0.82367,1,25.0,1800.0,,,,,,,"LINESTRING (-83.919204 40.899219, -83.919174 40.911153)"
3914,0,103556,327,hot,99,1,-1,0.43920,1,25.0,1800.0,,,,,,,"LINESTRING (-83.919206 40.899221, -83.927024 40.896918)"
3915,AUGSBURGER RD,103556,103562,arterial,1,1,-1,1.00549,1,37.0,1560.0,,,,,,,"LINESTRING (-83.919206 40.899221, -83.938400 40.898897)"
3916,AUGSBURGER RD,103556,103925,arterial,1,1,-1,0.60095,1,37.0,1800.0,,,,,,,"LINESTRING (-83.919205 40.899218, -83.907733 40.899445)"
3917,SEARFOSS RD,103557,103549,arterial,1,1,-1,1.25682,1,39.0,1481.0,,,,,,,"LINESTRING (-84.052135 40.889882, -84.028145 40.890213)"
3918,SLABTOWN RD,103557,103558,arterial,1,1,-1,0.51307,1,46.0,1618.0,,,,,,,"LINESTRING (-84.052133 40.889883, -84.052265 40.897318)"
3919,SLABTOWN RD,103557,104077,arterial,1,1,-1,0.49943,1,46.0,1618.0,,,,,,,"LINESTRING (-84.052136 40.889883, -84.052062 40.882645)"
3920,0,103558,307,hot,99,1,-1,0.85758,1,25.0,1800.0,,,,,,,"LINESTRING (-84.052267 40.897317, -84.035891 40.897253)"
3921,SLABTOWN RD,103558,103557,arterial,1,1,-1,0.51307,1,46.0,1618.0,,,,,,,"LINESTRING (-84.052268 40.897318, -84.052136 40.889883)"
3922,BEGG RD,103558,104379,arterial,1,1,-1,0.62027,1,10.0,1502.0,,,,,,,"LINESTRING (-84.052267 40.897319, -84.064112 40.897290)"
3923,SLABTOWN RD,103558,104380,arterial,1,1,-1,0.50625,1,46.0,1800.0,,,,,,,"LINESTRING (-84.052265 40.897318, -84.052651 40.904648)"
3924,SEARFOSS RD,103559,103549,arterial,1,1,-1,0.75417,1,39.0,1618.0,,,,,,,"LINESTRING (-84.013748 40.890479, -84.028145 40.890215)"
3925,SEARFOSS RD,103559,103551,arterial,1,1,-1,0.48598,1,39.0,1618.0,,,,,,,"LINESTRING (-84.013748 40.890477, -84.004469 40.890599)"
3926,THAYER RD,103559,103560,arterial,1,1,-1,0.99223,1,39.0,1560.0,,,,,,,"LINESTRING (-84.013746 40.890478, -84.013834 40.904854)"
3927,THAYER RD,103559,103980,arterial,1,1,-1,1.00189,1,39.0,1560.0,,,,,,,"LINESTRING (-84.013749 40.890478, -84.013900 40.875962)"
3928,0,103560,487,highway,99,1,-1,0.21420,1,41.0,1800.0,,,,,,,"LINESTRING (-84.013834 40.904854, -84.013850 40.907958)"
3929,THAYER RD,103560,103559,arterial,1,1,-1,0.99223,1,39.0,1618.0,,,,,,,"LINESTRING (-84.013837 40.904854, -84.013749 40.890478)"
3930,COLUMBUS GROV,103561,103555,arterial,1,1,-1,1.00720,1,46.0,1618.0,,,,,,,"LINESTRING (-83.938348 40.891638, -83.919122 40.891947)"
3931,PHILLIPS RD,103561,103562,arterial,1,1,-1,0.50076,1,39.0,1502.0,,,,,,,"LINESTRING (-83.938346 40.891639, -83.938398 40.898895)"
3932,COLUMBUS GROV,103561,104191,arterial,1,1,-1,0.50057,1,44.0,1800.0,,,,,,,"LINESTRING (-83.938348 40.891641, -83.947904 40.891492)"
3933,PHILLIPS RD,103561,104359,arterial,1,1,-1,1.00417,1,41.0,1560.0,,,,,,,"LINESTRING (-83.938349 40.891639, -83.938192 40.877090)"
3934,AUGSBURGER RD,103562,103556,arterial,1,1,-1,1.00549,1,37.0,1800.0,,,,,,,"LINESTRING (-83.938400 40.898894, -83.919205 40.899218)"
3935,PHILLIPS RD,103562,103561,arterial,1,1,-1,0.50076,1,39.0,1618.0,,,,,,,"LINESTRING (-83.938401 40.898895, -83.938349 40.891639)"
3936,PHILLIPS RD,103562,104385,arterial,1,1,-1,0.66856,1,39.0,1800.0,,,,,,,"LINESTRING (-83.938398 40.898895, -83.937750 40.908569)"
3937,0,103563,368,hot,99,1,-1,0.23617,1,25.0,1800.0,,,,,,,"LINESTRING (-83.985512 40.658716, -83.984973 40.655318)"
3938,MADDEN RD,103563,104116,arterial,1,1,-1,0.78390,1,39.0,1618.0,,,,,,,"LINESTRING (-83.985510 40.658718, -84.000427 40.658588)"
3939,MADDEN RD,103563,104121,arterial,1,1,-1,0.51780,1,39.0,1734.0,,,,,,,"LINESTRING (-83.985510 40.658715, -83.975655 40.658733)"
3940,SR-65,103564,103565,highway,1,1,-1,0.23693,1,53.0,1618.0,,,,,,,"LINESTRING (-84.074017 40.893931, -84.072948 40.897267)"
3941,SR-65,103564,104084,highway,1,1,-1,0.24223,1,55.0,1618.0,,,,,,,"LINESTRING (-84.074019 40.893931, -84.074001 40.890419)"
3942,SR-65,103565,103564,highway,1,1,-1,0.23693,1,53.0,1734.0,,,,,,,"LINESTRING (-84.072950 40.897267, -84.074019 40.893932)"
3943,BEGG RD,103565,104379,arterial,1,1,-1,0.46269,1,10.0,1560.0,,,,,,,"LINESTRING (-84.072949 40.897266, -84.064112 40.897288)"
3944,SR-65,103565,104382,highway,1,1,-1,0.37178,1,53.0,1481.0,,,,,,,"LINESTRING (-84.072948 40.897267, -84.071251 40.902499)"
3945,ELM,103566,100753,arterial,1,1,-1,0.10436,1,27.0,1618.0,,,,,,,"LINESTRING (-83.890316 40.894488, -83.889005 40.893348)"
3946,MAIN ST,103566,103528,arterial,1,1,-1,0.06458,1,26.0,1421.0,,,,,,,"LINESTRING (-83.890314 40.894488, -83.889473 40.895175)"
3947,ELM,103566,103943,arterial,1,1,-1,0.11345,1,27.0,1800.0,,,,,,,"LINESTRING (-83.890314 40.894490, -83.891775 40.895705)"
3948,MAIN ST,103566,104408,arterial,1,1,-1,0.10511,1,28.0,1548.0,,,,,,,"LINESTRING (-83.890315 40.894490, -83.891759 40.893431)"
3949,SEARFOSS RD,103567,103545,arterial,1,1,-1,0.97879,1,39.0,1618.0,,,,,,,"LINESTRING (-83.976484 40.891157, -83.995160 40.890618)"
3950,COLUMBUS GROV,103567,103553,arterial,1,1,-1,0.99489,1,46.0,1800.0,,,,,,,"LINESTRING (-83.976484 40.891155, -83.957489 40.891339)"
3951,SR-696,103567,103568,arterial,1,1,-1,0.97784,1,47.0,1800.0,,,,,,,"LINESTRING (-83.976482 40.891156, -83.976407 40.905324)"
3952,SR-696,103567,104171,arterial,1,1,-1,1.00928,1,47.0,1800.0,,,,,,,"LINESTRING (-83.976485 40.891156, -83.976313 40.876534)"
3953,0,103568,324,hot,99,1,-1,0.77860,1,25.0,1800.0,,,,,,,"LINESTRING (-83.976409 40.905325, -83.991272 40.905604)"
3954,0,103568,325,hot,99,1,-1,0.96761,1,25.0,1800.0,,,,,,,"LINESTRING (-83.976408 40.905323, -83.957989 40.906426)"
3955,SR-696,103568,103567,arterial,1,1,-1,0.97784,1,47.0,1676.0,,,,,,,"LINESTRING (-83.976410 40.905324, -83.976485 40.891156)"
3956,SR-696,103568,104387,arterial,1,1,-1,1.00701,1,47.0,1800.0,,,,,,,"LINESTRING (-83.976407 40.905324, -83.976158 40.919913)"
3957,STATE,103569,103694,highway,1,1,-1,0.12348,1,26.0,1676.0,,,,,,,"LINESTRING (-84.349479 40.847098, -84.349397 40.845309)"
3958,0,103569,103700,highway,1,1,-1,0.07405,2,35.0,2842.0,,,,,,,"LINESTRING (-84.349477 40.847097, -84.348062 40.847099)"
3959,0,103569,103909,arterial,1,1,-1,0.11477,1,53.0,1548.0,,,,,,,"LINESTRING (-84.349477 40.847099, -84.351667 40.847111)"
3960,STATE,103569,103910,highway,1,1,-1,0.20606,1,51.0,1734.0,,,,,,,"LINESTRING (-84.349476 40.847098, -84.349896 40.850067)"
3961,COLUMBUS GROV,103570,103554,arterial,1,1,-1,0.46951,1,46.0,1618.0,,,,,,,"LINESTRING (-83.900055 40.892286, -83.909019 40.892129)"
3962,BENTLEY RD,103570,103938,arterial,1,1,-1,0.28352,1,26.0,1618.0,,,,,,,"LINESTRING (-83.900054 40.892284, -83.900138 40.896392)"
3963,COLUMBUS GROV,103570,103944,arterial,1,1,-1,0.23201,1,29.0,1421.0,,,,,,,"LINESTRING (-83.900055 40.892283, -83.895635 40.892065)"
3964,KIBLER,103570,103947,arterial,1,1,-1,0.18125,1,33.0,1734.0,,,,,,,"LINESTRING (-83.900056 40.892284, -83.898782 40.889840)"
3965,ELM,103571,100754,arterial,1,1,-1,0.20303,1,31.0,1421.0,,,,,,,"LINESTRING (-83.900205 40.899625, -83.896328 40.899612)"
3966,AUGSBURGER RD,103571,103925,arterial,1,1,-1,0.39432,1,37.0,1560.0,,,,,,,"LINESTRING (-83.900205 40.899628, -83.907733 40.899447)"
3967,BENTLEY RD,103571,103926,arterial,1,1,-1,0.22386,1,39.0,1800.0,,,,,,,"LINESTRING (-83.900204 40.899627, -83.900293 40.902870)"
3968,BENTLEY RD,103571,103938,arterial,1,1,-1,0.22330,1,26.0,1618.0,,,,,,,"LINESTRING (-83.900207 40.899627, -83.900140 40.896392)"
3969,0,103572,452,highway,99,1,-1,0.36553,1,41.0,1800.0,,,,,,,"LINESTRING (-84.396802 40.699510, -84.403757 40.699277)"
3970,KOLTER RD,103572,103652,arterial,1,1,-1,1.00436,1,39.0,1618.0,,,,,,,"LINESTRING (-84.396802 40.699507, -84.377679 40.699528)"
3971,0,103574,245,hot,99,1,-1,0.56174,1,25.0,1800.0,,,,,,,"LINESTRING (-84.359061 40.790379, -84.348357 40.790668)"
3972,ACADIA RD,103574,103750,arterial,1,1,-1,0.73636,1,41.0,1618.0,,,,,,,"LINESTRING (-84.359059 40.790381, -84.359084 40.801052)"
3973,ACADIA RD,103574,103754,arterial,1,1,-1,0.76780,1,41.0,1481.0,,,,,,,"LINESTRING (-84.359062 40.790381, -84.358941 40.779254)"
3974,0,103575,456,highway,99,1,-1,0.28201,1,41.0,1800.0,,,,,,,"LINESTRING (-84.397358 40.815892, -84.402735 40.815819)"
3975,STATE RD,103575,103756,arterial,1,1,-1,0.49110,1,37.0,1560.0,,,,,,,"LINESTRING (-84.397358 40.815890, -84.387992 40.815920)"
3976,0,103576,455,highway,99,1,-1,0.30549,1,41.0,1800.0,,,,,,,"LINESTRING (-84.397257 40.801146, -84.403081 40.801049)"
3977,LANDECK RD,103576,103753,arterial,1,1,-1,0.49527,1,39.0,1618.0,,,,,,,"LINESTRING (-84.397257 40.801144, -84.387814 40.801175)"
3978,0,103577,453,highway,99,1,-1,0.40739,1,41.0,1800.0,,,,,,,"LINESTRING (-84.396901 40.714096, -84.404657 40.714309)"
3979,SR-117,103577,103688,arterial,1,1,-1,0.50170,1,46.0,1481.0,,,,,,,"LINESTRING (-84.396901 40.714093, -84.387346 40.714090)"
3980,0,103578,297,hot,99,1,-1,0.28788,1,25.0,1800.0,,,,,,,"LINESTRING (-84.166545 40.824143, -84.161054 40.824219)"
3981,SANDY POINT R,103578,101779,arterial,1,1,-1,0.49848,1,37.0,1618.0,,,,,,,"LINESTRING (-84.166546 40.824144, -84.166470 40.816921)"
3982,SANDY POINT R,103578,103882,arterial,1,1,-1,0.49034,1,37.0,1618.0,,,,,,,"LINESTRING (-84.166544 40.824144, -84.166549 40.831250)"
3983,0,103579,298,hot,99,1,-1,0.86894,1,25.0,1800.0,,,,,,,"LINESTRING (-84.137963 40.852937, -84.154379 40.851160)"
3984,SR-115,103579,103586,arterial,1,1,-1,0.48580,1,47.0,1800.0,,,,,,,"LINESTRING (-84.137962 40.852935, -84.137934 40.859974)"
3985,SR-115,103579,104050,arterial,1,1,-1,0.49337,1,47.0,1800.0,,,,,,,"LINESTRING (-84.137965 40.852935, -84.137993 40.845786)"
3986,0,103580,103692,highway,1,1,-1,0.10682,1,29.0,1421.0,,,,,,,"LINESTRING (-84.342283 40.843735, -84.344323 40.843717)"
3987,JEFFERSON,103580,103745,arterial,1,1,-1,0.04053,1,28.0,1374.0,,,,,,,"LINESTRING (-84.342282 40.843734, -84.342287 40.844321)"
3988,JEFFERSON,103580,103778,arterial,1,1,-1,0.03750,1,28.0,1374.0,,,,,,,"LINESTRING (-84.342285 40.843734, -84.342303 40.843190)"
3989,0,103580,103851,highway,1,1,-1,0.03447,1,30.0,1800.0,,,,,,,"LINESTRING (-84.342283 40.843733, -84.341625 40.843724)"
3990,LINCOLN HWY,103581,103582,arterial,1,1,-1,1.07140,1,48.0,1800.0,,,,,,,"LINESTRING (-84.166597 40.839386, -84.147310 40.834247)"
3991,SANDY POINT R,103581,103972,arterial,1,1,-1,0.14280,1,37.0,1560.0,,,,,,,"LINESTRING (-84.166598 40.839387, -84.166587 40.837317)"
3992,LINCOLN HWY,103581,103973,arterial,1,1,-1,0.75189,1,48.0,1734.0,,,,,,,"LINESTRING (-84.166596 40.839389, -84.179867 40.843525)"
3993,0,103582,298,hot,99,1,-1,1.22443,1,25.0,1800.0,,,,,,,"LINESTRING (-84.147308 40.834249, -84.154378 40.851159)"
3994,LINCOLN HWY,103582,103581,arterial,1,1,-1,1.07140,1,48.0,1734.0,,,,,,,"LINESTRING (-84.147309 40.834250, -84.166596 40.839389)"
3995,LINCOLN HWY,103582,104056,arterial,1,1,-1,0.42405,1,48.0,1734.0,,,,,,,"LINESTRING (-84.147310 40.834247, -84.139761 40.832039)"
3996,0,103583,368,hot,99,1,-1,0.27386,1,25.0,1800.0,,,,,,,"LINESTRING (-83.984760 40.651351, -83.984970 40.655318)"
3997,AMHERST RD,103583,104122,arterial,1,1,-1,0.49337,1,34.0,1560.0,,,,,,,"LINESTRING (-83.984761 40.651352, -83.994150 40.651312)"
3998,AMHERST RD,103583,104123,arterial,1,1,-1,0.48239,1,34.0,1618.0,,,,,,,"LINESTRING (-83.984761 40.651349, -83.975584 40.651480)"
3999,0,103584,480,highway,99,1,-1,0.50871,1,41.0,1800.0,,,,,,,"LINESTRING (-83.929756 40.644563, -83.922735 40.639490)"
4000,SR-117,103584,104105,arterial,1,1,-1,0.59261,1,48.0,1560.0,,,,,,,"LINESTRING (-83.929754 40.644565, -83.935955 40.651738)"
4001,0,103585,481,highway,99,1,-1,0.37784,1,41.0,1800.0,,,,,,,"LINESTRING (-83.975546 40.644191, -83.972877 40.639106)"
4002,SR-196,103585,104123,arterial,1,1,-1,0.50303,1,47.0,1676.0,,,,,,,"LINESTRING (-83.975544 40.644192, -83.975583 40.651482)"
4003,0,103586,466,highway,99,1,-1,0.28617,1,41.0,1800.0,,,,,,,"LINESTRING (-84.137934 40.859974, -84.138011 40.864121)"
4004,SR-115,103586,103579,arterial,1,1,-1,0.48580,1,47.0,1676.0,,,,,,,"LINESTRING (-84.137937 40.859974, -84.137965 40.852935)"
4005,US-30,103587,103950,freeway,1,1,-1,0.90227,2,68.0,4224.0,,,,,,,"LINESTRING (-84.166425 40.834795, -84.183630 40.835187)"
4006,US-30,103588,103587,freeway,1,1,-1,1.05170,2,68.0,4224.0,,,,,,,"LINESTRING (-84.147324 40.830131, -84.166425 40.834795)"
4007,WATKINS RD,103588,103590,arterial,1,1,-1,0.01856,1,37.0,2112.0,,,,,,,"LINESTRING (-84.147326 40.830131, -84.147331 40.829862)"
4008,US-30,103589,103590,freeway,1,1,-1,1.06326,2,68.0,3236.0,,,,,,,"LINESTRING (-84.166638 40.834576, -84.147329 40.829862)"
4009,WATKINS RD,103590,103588,arterial,1,1,-1,0.01856,1,37.0,1618.0,,,,,,,"LINESTRING (-84.147328 40.829862, -84.147323 40.830131)"
4010,US-30,103590,104032,freeway,1,1,-1,0.39375,2,68.0,3468.0,,,,,,,"LINESTRING (-84.147329 40.829862, -84.140254 40.827945)"
4011,SOUTHWORTH RD,103591,103592,arterial,1,1,-1,0.49886,1,37.0,1560.0,,,,,,,"LINESTRING (-84.349372 40.757647, -84.349415 40.764876)"
