node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,geometry,control_type,control_type_name,cycle_length_in_second,signal_offset_in_second,,
316,,-110.882980,32.104706,,,316,"POINT (-110.882980 32.104706)",1,,0,0,,
317,,-110.883598,32.083164,,,317,"POINT (-110.883598 32.083164)",1,,0,0,,
318,,-110.887718,32.218033,,,318,"POINT (-110.887718 32.218033)",1,,0,0,,
319,,-110.883713,32.210678,,,319,"POINT (-110.883713 32.210678)",1,,0,0,,
320,,-110.888023,32.203339,,,320,"POINT (-110.888023 32.203339)",1,,0,0,,
321,,-110.890121,32.225216,,,321,"POINT (-110.890121 32.225216)",1,,0,0,,
322,,-110.890335,32.265942,,,322,"POINT (-110.890335 32.265942)",1,,0,0,,
323,,-110.888672,32.259594,,,323,"POINT (-110.888672 32.259594)",1,,0,0,,
324,,-110.883842,32.196072,,,324,"POINT (-110.883842 32.196072)",1,,0,0,,
325,,-110.890755,32.232578,,,325,"POINT (-110.890755 32.232578)",1,,0,0,,
326,,-110.884064,32.273853,,,326,"POINT (-110.884064 32.273853)",1,,0,0,,
327,,-110.888351,32.239834,,,327,"POINT (-110.888351 32.239834)",1,,0,0,,
328,,-110.889359,32.255539,,,328,"POINT (-110.889359 32.255539)",1,,0,0,,
329,,-110.888390,32.247051,,,329,"POINT (-110.888390 32.247051)",1,,0,0,,
330,,-110.884499,32.067715,,,330,"POINT (-110.884499 32.067715)",1,,0,0,,
331,,-110.885002,32.026840,,,331,"POINT (-110.885002 32.026840)",1,,0,0,,
332,,-110.885025,32.019707,,,332,"POINT (-110.885025 32.019707)",1,,0,0,,
333,,-110.884674,32.051640,,,333,"POINT (-110.884674 32.051640)",1,,0,0,,
334,,-110.885071,32.012775,,,334,"POINT (-110.885071 32.012775)",1,,0,0,,
335,,-110.875450,31.996416,,,335,"POINT (-110.875450 31.996416)",1,,0,0,,
336,,-110.885094,32.005440,,,336,"POINT (-110.885094 32.005440)",1,,0,0,,
337,,-110.896591,32.217911,,,337,"POINT (-110.896591 32.217911)",1,,0,0,,
338,,-110.896599,32.203388,,,338,"POINT (-110.896599 32.203388)",1,,0,0,,
339,,-110.896584,32.210999,,,339,"POINT (-110.896584 32.210999)",1,,0,0,,
340,,-110.896667,32.196758,,,340,"POINT (-110.896667 32.196758)",1,,0,0,,
341,,-110.898018,32.269756,,,341,"POINT (-110.898018 32.269756)",1,,0,0,,
342,,-110.896736,32.260563,,,342,"POINT (-110.896736 32.260563)",1,,0,0,,
343,,-110.896744,32.225193,,,343,"POINT (-110.896744 32.225193)",1,,0,0,,
344,,-110.896851,32.232540,,,344,"POINT (-110.896851 32.232540)",1,,0,0,,
345,,-110.896889,32.239799,,,345,"POINT (-110.896889 32.239799)",1,,0,0,,
346,,-110.896942,32.247047,,,346,"POINT (-110.896942 32.247047)",1,,0,0,,
347,,-110.896904,32.254250,,,347,"POINT (-110.896904 32.254250)",1,,0,0,,
348,,-110.897339,32.158924,,,348,"POINT (-110.897339 32.158924)",1,,0,0,,
349,,-110.901237,32.145683,,,349,"POINT (-110.901237 32.145683)",1,,0,0,,
350,,-110.903709,32.152142,,,350,"POINT (-110.903709 32.152142)",1,,0,0,,
351,,-110.873199,32.167267,,,351,"POINT (-110.873199 32.167267)",1,,0,0,,
352,,-110.905037,32.197399,,,352,"POINT (-110.905037 32.197399)",1,,0,0,,
353,,-110.904343,32.140503,,,353,"POINT (-110.904343 32.140503)",1,,0,0,,
354,,-110.905128,32.201870,,,354,"POINT (-110.905128 32.201870)",1,,0,0,,
355,,-110.905212,32.205196,,,355,"POINT (-110.905212 32.205196)",1,,0,0,,
356,,-110.905266,32.225204,,,356,"POINT (-110.905266 32.225204)",1,,0,0,,
357,,-110.905251,32.214321,,,357,"POINT (-110.905251 32.214321)",1,,0,0,,
358,,-110.905388,32.232548,,,358,"POINT (-110.905388 32.232548)",1,,0,0,,
359,,-110.905457,32.247028,,,359,"POINT (-110.905457 32.247028)",1,,0,0,,
360,,-110.900520,32.090206,,,360,"POINT (-110.900520 32.090206)",1,,0,0,,
361,,-110.905441,32.239822,,,361,"POINT (-110.905441 32.239822)",1,,0,0,,
362,,-110.905388,32.254276,,,362,"POINT (-110.905388 32.254276)",1,,0,0,,
363,,-110.905266,32.261475,,,363,"POINT (-110.905266 32.261475)",1,,0,0,,
364,,-110.901802,32.026932,,,364,"POINT (-110.901802 32.026932)",1,,0,0,,
365,,-110.901802,32.019753,,,365,"POINT (-110.901802 32.019753)",1,,0,0,,
366,,-110.901840,32.012745,,,366,"POINT (-110.901840 32.012745)",1,,0,0,,
367,,-110.901833,32.005386,,,367,"POINT (-110.901833 32.005386)",1,,0,0,,
368,,-110.902718,31.989468,,,368,"POINT (-110.902718 31.989468)",1,,0,0,,
369,,-110.905273,32.270149,,,369,"POINT (-110.905273 32.270149)",1,,0,0,,
370,,-110.902855,32.170948,,,370,"POINT (-110.902855 32.170948)",1,,0,0,,
371,,-110.911858,32.239838,,,371,"POINT (-110.911858 32.239838)",1,,0,0,,
372,,-110.911858,32.247021,,,372,"POINT (-110.911858 32.247021)",1,,0,0,,
373,,-110.911919,32.254230,,,373,"POINT (-110.911919 32.254230)",1,,0,0,,
374,,-110.911972,32.261486,,,374,"POINT (-110.911972 32.261486)",1,,0,0,,
375,,-110.900589,32.276234,,,375,"POINT (-110.900589 32.276234)",1,,0,0,,
376,,-110.911880,32.268700,,,376,"POINT (-110.911880 32.268700)",1,,0,0,,
377,,-110.912834,32.232536,,,377,"POINT (-110.912834 32.232536)",1,,0,0,,
378,,-110.913513,32.126919,,,378,"POINT (-110.913513 32.126919)",1,,0,0,,
379,,-110.913574,32.137894,,,379,"POINT (-110.913574 32.137894)",1,,0,0,,
380,,-110.914261,32.170555,,,380,"POINT (-110.914261 32.170555)",1,,0,0,,
381,,-110.913239,32.155819,,,381,"POINT (-110.913239 32.155819)",1,,0,0,,
382,,-110.915527,32.184288,,,382,"POINT (-110.915527 32.184288)",1,,0,0,,
383,,-110.913506,32.145210,,,383,"POINT (-110.913506 32.145210)",1,,0,0,,
384,,-110.913826,32.203167,,,384,"POINT (-110.913826 32.203167)",1,,0,0,,
385,,-110.913559,32.214352,,,385,"POINT (-110.913559 32.214352)",1,,0,0,,
386,,-110.914749,32.193634,,,386,"POINT (-110.914749 32.193634)",1,,0,0,,
387,,-110.913940,32.223423,,,387,"POINT (-110.913940 32.223423)",1,,0,0,,
388,,-110.917313,32.268063,,,388,"POINT (-110.917313 32.268063)",1,,0,0,,
389,,-110.921791,32.126919,,,389,"POINT (-110.921791 32.126919)",1,,0,0,,
390,,-110.921928,32.137798,,,390,"POINT (-110.921928 32.137798)",1,,0,0,,
391,,-110.921997,32.145149,,,391,"POINT (-110.921997 32.145149)",1,,0,0,,
392,,-110.922264,32.151913,,,392,"POINT (-110.922264 32.151913)",1,,0,0,,
393,,-110.922173,32.170662,,,393,"POINT (-110.922173 32.170662)",1,,0,0,,
394,,-110.922089,32.184559,,,394,"POINT (-110.922089 32.184559)",1,,0,0,,
395,,-110.922333,32.217941,,,395,"POINT (-110.922333 32.217941)",1,,0,0,,
396,,-110.922249,32.210617,,,396,"POINT (-110.922249 32.210617)",1,,0,0,,
397,,-110.922356,32.203323,,,397,"POINT (-110.922356 32.203323)",1,,0,0,,
398,,-110.923424,32.225208,,,398,"POINT (-110.923424 32.225208)",1,,0,0,,
399,,-110.923683,32.268650,,,399,"POINT (-110.923683 32.268650)",1,,0,0,,
400,,-110.921379,32.232372,,,400,"POINT (-110.921379 32.232372)",1,,0,0,,
401,,-110.920380,32.239723,,,401,"POINT (-110.920380 32.239723)",1,,0,0,,
402,,-110.917999,32.068157,,,402,"POINT (-110.917999 32.068157)",1,,0,0,,
403,,-110.920448,32.261421,,,403,"POINT (-110.920448 32.261421)",1,,0,0,,
404,,-110.920502,32.247013,,,404,"POINT (-110.920502 32.247013)",1,,0,0,,
405,,-110.920448,32.254105,,,405,"POINT (-110.920448 32.254105)",1,,0,0,,
406,,-110.918388,32.052139,,,406,"POINT (-110.918388 32.052139)",1,,0,0,,
407,,-110.918625,32.037216,,,407,"POINT (-110.918625 32.037216)",1,,0,0,,
408,,-110.917953,32.197918,,,408,"POINT (-110.917953 32.197918)",1,,0,0,,
409,,-110.918770,32.026989,,,409,"POINT (-110.918770 32.026989)",1,,0,0,,
410,,-110.918839,32.019798,,,410,"POINT (-110.918839 32.019798)",1,,0,0,,
411,,-110.918907,32.012707,,,411,"POINT (-110.918907 32.012707)",1,,0,0,,
412,,-110.918915,32.005322,,,412,"POINT (-110.918915 32.005322)",1,,0,0,,
413,,-110.918991,31.991119,,,413,"POINT (-110.918991 31.991119)",1,,0,0,,
414,,-110.928513,32.161312,,,414,"POINT (-110.928513 32.161312)",1,,0,0,,
415,,-110.930351,32.128700,,,415,"POINT (-110.930351 32.128700)",1,,0,0,,
416,,-110.930420,32.137753,,,416,"POINT (-110.930420 32.137753)",1,,0,0,,
417,,-110.930542,32.145061,,,417,"POINT (-110.930542 32.145061)",1,,0,0,,
418,,-110.929649,32.152405,,,418,"POINT (-110.929649 32.152405)",1,,0,0,,
419,,-110.930862,32.210552,,,419,"POINT (-110.930862 32.210552)",1,,0,0,,
420,,-110.930962,32.217842,,,420,"POINT (-110.930962 32.217842)",1,,0,0,,
421,,-110.931000,32.268597,,,421,"POINT (-110.931000 32.268597)",1,,0,0,,
422,,-110.931023,32.261314,,,422,"POINT (-110.931023 32.261314)",1,,0,0,,
423,,-110.931023,32.224667,,,423,"POINT (-110.931023 32.224667)",1,,0,0,,
424,,-110.931099,32.275890,,,424,"POINT (-110.931099 32.275890)",1,,0,0,,
425,,-110.931076,32.231861,,,425,"POINT (-110.931076 32.231861)",1,,0,0,,
426,,-110.931129,32.239727,,,426,"POINT (-110.931129 32.239727)",1,,0,0,,
427,,-110.931091,32.246887,,,427,"POINT (-110.931091 32.246887)",1,,0,0,,
428,,-110.931084,32.254025,,,428,"POINT (-110.931084 32.254025)",1,,0,0,,
429,,-110.931702,32.158562,,,429,"POINT (-110.931702 32.158562)",1,,0,0,,
430,,-110.936935,32.130501,,,430,"POINT (-110.936935 32.130501)",1,,0,0,,
431,,-110.937263,32.210560,,,431,"POINT (-110.937263 32.210560)",1,,0,0,,
432,,-110.932541,32.189545,,,432,"POINT (-110.932541 32.189545)",1,,0,0,,
433,,-110.930893,32.203365,,,433,"POINT (-110.930893 32.203365)",1,,0,0,,
434,,-110.939186,32.159081,,,434,"POINT (-110.939186 32.159081)",1,,0,0,,
435,,-110.941154,32.165009,,,435,"POINT (-110.941154 32.165009)",1,,0,0,,
436,,-110.939064,32.137760,,,436,"POINT (-110.939064 32.137760)",1,,0,0,,
437,,-110.939232,32.152321,,,437,"POINT (-110.939232 32.152321)",1,,0,0,,
438,,-110.939140,32.145065,,,438,"POINT (-110.939140 32.145065)",1,,0,0,,
439,,-110.934303,32.199306,,,439,"POINT (-110.934303 32.199306)",1,,0,0,,
440,,-110.939514,32.268570,,,440,"POINT (-110.939514 32.268570)",1,,0,0,,
441,,-110.939575,32.275871,,,441,"POINT (-110.939575 32.275871)",1,,0,0,,
442,,-110.939545,32.261250,,,442,"POINT (-110.939545 32.261250)",1,,0,0,,
443,,-110.928360,32.283089,,,443,"POINT (-110.928360 32.283089)",1,,0,0,,
444,,-110.930870,32.297104,,,444,"POINT (-110.930870 32.297104)",1,,0,0,,
445,,-110.939499,32.224598,,,445,"POINT (-110.939499 32.224598)",1,,0,0,,
446,,-110.939644,32.253952,,,446,"POINT (-110.939644 32.253952)",1,,0,0,,
447,,-110.939636,32.246536,,,447,"POINT (-110.939636 32.246536)",1,,0,0,,
448,,-110.939514,32.231739,,,448,"POINT (-110.939514 32.231739)",1,,0,0,,
449,,-110.939644,32.239700,,,449,"POINT (-110.939644 32.239700)",1,,0,0,,
450,,-110.938965,32.196133,,,450,"POINT (-110.938965 32.196133)",1,,0,0,,
451,,-110.933563,32.165459,,,451,"POINT (-110.933563 32.165459)",1,,0,0,,
452,,-110.931961,32.181423,,,452,"POINT (-110.931961 32.181423)",1,,0,0,,
453,,-110.931938,32.174690,,,453,"POINT (-110.931938 32.174690)",1,,0,0,,
454,,-110.941322,32.186905,,,454,"POINT (-110.941322 32.186905)",1,,0,0,,
455,,-110.945717,32.145000,,,455,"POINT (-110.945717 32.145000)",1,,0,0,,
456,,-110.945709,32.137741,,,456,"POINT (-110.945709 32.137741)",1,,0,0,,
457,,-110.946091,32.196529,,,457,"POINT (-110.946091 32.196529)",1,,0,0,,
458,,-110.946579,32.203403,,,458,"POINT (-110.946579 32.203403)",1,,0,0,,
459,,-110.948044,32.268520,,,459,"POINT (-110.948044 32.268520)",1,,0,0,,
460,,-110.948074,32.275841,,,460,"POINT (-110.948074 32.275841)",1,,0,0,,
461,,-110.947334,32.175900,,,461,"POINT (-110.947334 32.175900)",1,,0,0,,
462,,-110.948112,32.261223,,,462,"POINT (-110.948112 32.261223)",1,,0,0,,
463,,-110.946487,32.283119,,,463,"POINT (-110.946487 32.283119)",1,,0,0,,
464,,-110.948380,32.253971,,,464,"POINT (-110.948380 32.253971)",1,,0,0,,
465,,-110.949776,32.161472,,,465,"POINT (-110.949776 32.161472)",1,,0,0,,
466,,-110.946846,32.152298,,,466,"POINT (-110.946846 32.152298)",1,,0,0,,
467,,-110.949753,32.157803,,,467,"POINT (-110.949753 32.157803)",1,,0,0,,
468,,-110.949814,32.145023,,,468,"POINT (-110.949814 32.145023)",1,,0,0,,
469,,-110.952507,32.196041,,,469,"POINT (-110.952507 32.196041)",1,,0,0,,
470,,-110.952873,32.203285,,,470,"POINT (-110.952873 32.203285)",1,,0,0,,
471,,-110.949814,32.167068,,,471,"POINT (-110.949814 32.167068)",1,,0,0,,
472,,-110.952103,32.137730,,,472,"POINT (-110.952103 32.137730)",1,,0,0,,
473,,-110.951950,32.174023,,,473,"POINT (-110.951950 32.174023)",1,,0,0,,
474,,-110.953545,32.180702,,,474,"POINT (-110.953545 32.180702)",1,,0,0,,
475,,-110.951050,32.186207,,,475,"POINT (-110.951050 32.186207)",1,,0,0,,
476,,-110.951027,32.189590,,,476,"POINT (-110.951027 32.189590)",1,,0,0,,
477,,-110.943375,32.066566,,,477,"POINT (-110.943375 32.066566)",1,,0,0,,
478,,-110.943192,32.082867,,,478,"POINT (-110.943192 32.082867)",1,,0,0,,
479,,-110.943588,32.104958,,,479,"POINT (-110.943588 32.104958)",1,,0,0,,
480,,-110.958626,32.203159,,,480,"POINT (-110.958626 32.203159)",1,,0,0,,
481,,-110.956284,32.253990,,,481,"POINT (-110.956284 32.253990)",1,,0,0,,
482,,-110.956711,32.261250,,,482,"POINT (-110.956711 32.261250)",1,,0,0,,
483,,-110.956665,32.268497,,,483,"POINT (-110.956665 32.268497)",1,,0,0,,
484,,-110.956711,32.275761,,,484,"POINT (-110.956711 32.275761)",1,,0,0,,
485,,-110.954254,32.289913,,,485,"POINT (-110.954254 32.289913)",1,,0,0,,
486,,-110.954903,32.283051,,,486,"POINT (-110.954903 32.283051)",1,,0,0,,
487,,-110.950089,32.299431,,,487,"POINT (-110.950089 32.299431)",1,,0,0,,
488,,-110.958679,32.159683,,,488,"POINT (-110.958679 32.159683)",1,,0,0,,
489,,-110.958847,32.152184,,,489,"POINT (-110.958847 32.152184)",1,,0,0,,
490,,-110.958748,32.166969,,,490,"POINT (-110.958748 32.166969)",1,,0,0,,
491,,-110.958481,32.196037,,,491,"POINT (-110.958481 32.196037)",1,,0,0,,
492,,-110.958725,32.144962,,,492,"POINT (-110.958725 32.144962)",1,,0,0,,
493,,-110.958832,32.174236,,,493,"POINT (-110.958832 32.174236)",1,,0,0,,
494,,-110.958893,32.137695,,,494,"POINT (-110.958893 32.137695)",1,,0,0,,
495,,-110.939766,32.119595,,,495,"POINT (-110.939766 32.119595)",1,,0,0,,
496,,-110.958801,32.181576,,,496,"POINT (-110.958801 32.181576)",1,,0,0,,
497,,-110.959145,32.189301,,,497,"POINT (-110.959145 32.189301)",1,,0,0,,
498,,-110.962547,32.115379,,,498,"POINT (-110.962547 32.115379)",1,,0,0,,
499,,-110.964104,32.203163,,,499,"POINT (-110.964104 32.203163)",1,,0,0,,
500,,-110.966461,32.254013,,,500,"POINT (-110.966461 32.254013)",1,,0,0,,
501,,-110.964348,32.261250,,,501,"POINT (-110.964348 32.261250)",1,,0,0,,
502,,-110.966537,32.268414,,,502,"POINT (-110.966537 32.268414)",1,,0,0,,
503,,-110.964478,32.123131,,,503,"POINT (-110.964478 32.123131)",1,,0,0,,
504,,-110.964592,32.130421,,,504,"POINT (-110.964592 32.130421)",1,,0,0,,
505,,-110.963799,32.137688,,,505,"POINT (-110.963799 32.137688)",1,,0,0,,
506,,-110.963921,32.144947,,,506,"POINT (-110.963921 32.144947)",1,,0,0,,
507,,-110.966576,32.155960,,,507,"POINT (-110.966576 32.155960)",1,,0,0,,
508,,-110.963402,32.159576,,,508,"POINT (-110.963402 32.159576)",1,,0,0,,
509,,-110.963417,32.167332,,,509,"POINT (-110.963417 32.167332)",1,,0,0,,
510,,-110.962837,32.174164,,,510,"POINT (-110.962837 32.174164)",1,,0,0,,
511,,-110.962875,32.181293,,,511,"POINT (-110.962875 32.181293)",1,,0,0,,
512,,-110.964752,32.189423,,,512,"POINT (-110.964752 32.189423)",1,,0,0,,
513,,-110.964653,32.196037,,,513,"POINT (-110.964653 32.196037)",1,,0,0,,
514,,-110.966934,32.203194,,,514,"POINT (-110.966934 32.203194)",1,,0,0,,
515,,-110.965363,32.288803,,,515,"POINT (-110.965363 32.288803)",1,,0,0,,
516,,-110.963524,32.292774,,,516,"POINT (-110.963524 32.292774)",1,,0,0,,
517,,-110.969795,32.253986,,,517,"POINT (-110.969795 32.253986)",1,,0,0,,
518,,-110.969872,32.261204,,,518,"POINT (-110.969872 32.261204)",1,,0,0,,
519,,-110.969894,32.268379,,,519,"POINT (-110.969894 32.268379)",1,,0,0,,
520,,-110.966599,32.275681,,,520,"POINT (-110.966599 32.275681)",1,,0,0,,
521,,-110.965378,32.283546,,,521,"POINT (-110.965378 32.283546)",1,,0,0,,
522,,-110.971352,32.189705,,,522,"POINT (-110.971352 32.189705)",1,,0,0,,
523,,-110.971535,32.203117,,,523,"POINT (-110.971535 32.203117)",1,,0,0,,
524,,-110.973221,32.159622,,,524,"POINT (-110.973221 32.159622)",1,,0,0,,
525,,-110.973145,32.167099,,,525,"POINT (-110.973145 32.167099)",1,,0,0,,
526,,-110.973320,32.152298,,,526,"POINT (-110.973320 32.152298)",1,,0,0,,
527,,-110.972763,32.174065,,,527,"POINT (-110.972763 32.174065)",1,,0,0,,
528,,-110.972694,32.181450,,,528,"POINT (-110.972694 32.181450)",1,,0,0,,
529,,-110.973312,32.144989,,,529,"POINT (-110.973312 32.144989)",1,,0,0,,
530,,-110.973305,32.123100,,,530,"POINT (-110.973305 32.123100)",1,,0,0,,
531,,-110.973343,32.130402,,,531,"POINT (-110.973343 32.130402)",1,,0,0,,
532,,-110.973335,32.137638,,,532,"POINT (-110.973335 32.137638)",1,,0,0,,
533,,-110.975060,32.261169,,,533,"POINT (-110.975060 32.261169)",1,,0,0,,
534,,-110.975021,32.253956,,,534,"POINT (-110.975021 32.253956)",1,,0,0,,
535,,-110.975067,32.268356,,,535,"POINT (-110.975067 32.268356)",1,,0,0,,
536,,-110.975151,32.275589,,,536,"POINT (-110.975151 32.275589)",1,,0,0,,
537,,-110.973938,32.283424,,,537,"POINT (-110.973938 32.283424)",1,,0,0,,
538,,-110.973816,32.290081,,,538,"POINT (-110.973816 32.290081)",1,,0,0,,
539,,-110.974548,32.293591,,,539,"POINT (-110.974548 32.293591)",1,,0,0,,
540,,-110.971336,32.305523,,,540,"POINT (-110.971336 32.305523)",1,,0,0,,
541,,-110.971497,32.195995,,,541,"POINT (-110.971497 32.195995)",1,,0,0,,
542,,-110.977058,32.203159,,,542,"POINT (-110.977058 32.203159)",1,,0,0,,
543,,-110.979805,32.130344,,,543,"POINT (-110.979805 32.130344)",1,,0,0,,
544,,-110.982811,32.185051,,,544,"POINT (-110.982811 32.185051)",1,,0,0,,
545,,-110.980522,32.170506,,,545,"POINT (-110.980522 32.170506)",1,,0,0,,
546,,-110.984154,32.223907,,,546,"POINT (-110.984154 32.223907)",1,,0,0,,
547,,-110.981636,32.159561,,,547,"POINT (-110.981636 32.159561)",1,,0,0,,
548,,-110.981941,32.137539,,,548,"POINT (-110.981941 32.137539)",1,,0,0,,
549,,-110.981819,32.144901,,,549,"POINT (-110.981819 32.144901)",1,,0,0,,
550,,-110.981979,32.152264,,,550,"POINT (-110.981979 32.152264)",1,,0,0,,
551,,-110.982353,32.255699,,,551,"POINT (-110.982353 32.255699)",1,,0,0,,
552,,-110.982307,32.259281,,,552,"POINT (-110.982307 32.259281)",1,,0,0,,
553,,-110.982552,32.267429,,,553,"POINT (-110.982552 32.267429)",1,,0,0,,
554,,-110.982048,32.288181,,,554,"POINT (-110.982048 32.288181)",1,,0,0,,
555,,-110.983208,32.225712,,,555,"POINT (-110.983208 32.225712)",1,,0,0,,
556,,-110.981438,32.239216,,,556,"POINT (-110.981438 32.239216)",1,,0,0,,
557,,-110.982414,32.275635,,,557,"POINT (-110.982414 32.275635)",1,,0,0,,
558,,-110.982414,32.282890,,,558,"POINT (-110.982414 32.282890)",1,,0,0,,
559,,-110.984116,32.130287,,,559,"POINT (-110.984116 32.130287)",1,,0,0,,
560,,-110.982529,32.291859,,,560,"POINT (-110.982529 32.291859)",1,,0,0,,
561,,-110.981400,32.213573,,,561,"POINT (-110.981400 32.213573)",1,,0,0,,
562,,-110.984482,32.203213,,,562,"POINT (-110.984482 32.203213)",1,,0,0,,
563,,-110.986282,32.225231,,,563,"POINT (-110.986282 32.225231)",1,,0,0,,
564,,-110.985535,32.232899,,,564,"POINT (-110.985535 32.232899)",1,,0,0,,
565,,-110.982559,32.193821,,,565,"POINT (-110.982559 32.193821)",1,,0,0,,
566,,-110.989075,32.145298,,,566,"POINT (-110.989075 32.145298)",1,,0,0,,
567,,-110.984070,32.123119,,,567,"POINT (-110.984070 32.123119)",1,,0,0,,
568,,-110.982193,32.245804,,,568,"POINT (-110.982193 32.245804)",1,,0,0,,
569,,-110.987709,32.173710,,,569,"POINT (-110.987709 32.173710)",1,,0,0,,
570,,-110.985306,32.216022,,,570,"POINT (-110.985306 32.216022)",1,,0,0,,
571,,-110.973030,32.106850,,,571,"POINT (-110.973030 32.106850)",1,,0,0,,
572,,-110.988632,32.161037,,,572,"POINT (-110.988632 32.161037)",1,,0,0,,
573,,-110.990822,32.275745,,,573,"POINT (-110.990822 32.275745)",1,,0,0,,
574,,-110.990807,32.266613,,,574,"POINT (-110.990807 32.266613)",1,,0,0,,
575,,-110.990845,32.282986,,,575,"POINT (-110.990845 32.282986)",1,,0,0,,
576,,-110.990791,32.290245,,,576,"POINT (-110.990791 32.290245)",1,,0,0,,
577,,-110.986679,32.295578,,,577,"POINT (-110.986679 32.295578)",1,,0,0,,
578,,-110.985001,32.302124,,,578,"POINT (-110.985001 32.302124)",1,,0,0,,
579,,-110.991829,32.202671,,,579,"POINT (-110.991829 32.202671)",1,,0,0,,
580,,-110.991776,32.192226,,,580,"POINT (-110.991776 32.192226)",1,,0,0,,
581,,-110.993698,32.247959,,,581,"POINT (-110.993698 32.247959)",1,,0,0,,
582,,-110.995201,32.141125,,,582,"POINT (-110.995201 32.141125)",1,,0,0,,
583,,-110.992241,32.224659,,,583,"POINT (-110.992241 32.224659)",1,,0,0,,
584,,-110.996063,32.155788,,,584,"POINT (-110.996063 32.155788)",1,,0,0,,
585,,-110.994682,32.182190,,,585,"POINT (-110.994682 32.182190)",1,,0,0,,
586,,-110.990799,32.255665,,,586,"POINT (-110.990799 32.255665)",1,,0,0,,
587,,-110.994148,32.242825,,,587,"POINT (-110.994148 32.242825)",1,,0,0,,
588,,-110.995979,32.175522,,,588,"POINT (-110.995979 32.175522)",1,,0,0,,
589,,-110.999054,32.185043,,,589,"POINT (-110.999054 32.185043)",1,,0,0,,
590,,-110.999214,32.275127,,,590,"POINT (-110.999214 32.275127)",1,,0,0,,
591,,-110.999207,32.283142,,,591,"POINT (-110.999207 32.283142)",1,,0,0,,
592,,-110.994133,32.232582,,,592,"POINT (-110.994133 32.232582)",1,,0,0,,
593,,-110.998909,32.217194,,,593,"POINT (-110.998909 32.217194)",1,,0,0,,
594,,-111.003120,32.151131,,,594,"POINT (-111.003120 32.151131)",1,,0,0,,
595,,-111.002708,32.141129,,,595,"POINT (-111.002708 32.141129)",1,,0,0,,
596,,-111.003181,32.168976,,,596,"POINT (-111.003181 32.168976)",1,,0,0,,
597,,-111.004662,32.154400,,,597,"POINT (-111.004662 32.154400)",1,,0,0,,
598,,-111.002975,32.257881,,,598,"POINT (-111.002975 32.257881)",1,,0,0,,
599,,-110.999260,32.266788,,,599,"POINT (-110.999260 32.266788)",1,,0,0,,
600,,-111.008995,32.141621,,,600,"POINT (-111.008995 32.141621)",1,,0,0,,
601,,-111.003242,32.199532,,,601,"POINT (-111.003242 32.199532)",1,,0,0,,
602,,-111.006111,32.230373,,,602,"POINT (-111.006111 32.230373)",1,,0,0,,
603,,-111.007225,32.185139,,,603,"POINT (-111.007225 32.185139)",1,,0,0,,
604,,-111.003342,32.204983,,,604,"POINT (-111.003342 32.204983)",1,,0,0,,
605,,-111.007652,32.284264,,,605,"POINT (-111.007652 32.284264)",1,,0,0,,
606,,-111.007996,32.153034,,,606,"POINT (-111.007996 32.153034)",1,,0,0,,
607,,-111.006409,32.245644,,,607,"POINT (-111.006409 32.245644)",1,,0,0,,
608,,-111.012558,32.140884,,,608,"POINT (-111.012558 32.140884)",1,,0,0,,
609,,-111.010437,32.277641,,,609,"POINT (-111.010437 32.277641)",1,,0,0,,
610,,-111.002892,32.126408,,,610,"POINT (-111.002892 32.126408)",1,,0,0,,
