link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,cell_type,length,lanes,free_speed,capacity,geometry,pair,direction,ID,length_mile,length_km,NetSource,HDCPID,StreetName,Type,ChangeInScen,Included2022,Included2025Scen1,Included2025Scen2,Included2025Scen3,Included2050Scen1,Included2050Scen2,Included2050Scen3,AB_FacilityType2022,BA_FacilityType2022,AB_FacilityType2025S1,BA_FacilityType2025S1,AB_FacilityType2025S2,BA_FacilityType2025S2,AB_FacilityType2025S3,BA_FacilityType2025S3,AB_FacilityType2050S1,BA_FacilityType2050S1,AB_FacilityType2050S2,BA_FacilityType2050S2,AB_FacilityType2050S3,BA_FacilityType2050S3,AB_RoadFuncClass2022,BA_RoadFuncClass2022,AB_RoadFuncClass2025S1,BA_RoadFuncClass2025S1,AB_RoadFuncClass2025S2,BA_RoadFuncClass2025S2,AB_RoadFuncClass2025S3,BA_RoadFuncClass2025S3,AB_RoadFuncClass2050S1,BA_RoadFuncClass2050S1,AB_RoadFuncClass2050S2,BA_RoadFuncClass2050S2,AB_RoadFuncClass2050S3,BA_RoadFuncClass2050S3,AB_Lanes2022NB,BA_Lanes2022NB,CenterLane2022NB,AB_Lanes2025NB,BA_Lanes2025NB,CenterLane2025NB,AB_Lanes2050NB,BA_Lanes2050NB,CenterLane2050NB,AB_Lanes2025S1,BA_Lanes2025S1,CenterLane2025S1,AB_Lanes2025S2,BA_Lanes2025S2,AB_Lanes2025S2_v2,CenterLane2025S2,AB_Lanes2025S3,BA_Lanes2025S3,CenterLane2025S3,AB_Lanes2050S1,BA_Lanes2050S1,CenterLane2050S1,AB_Lanes2050S2,BA_Lanes2050S2,50_S2_V2,CenterLane2050S2,AB_Lanes2050S3,BA_Lanes2050S3,CenterLane2050S3,free_speed_mph,free_speed_kmh,max_speed_across different scenarios,multi_use_bike_speed,AB_Speed2022NB,BA_Speed2022NB,AB_Speed2025NB,BA_Speed2025NB,AB_Speed2050NB,BA_Speed2050NB,AB_Speed2025S1,BA_Speed2025S1,AB_Speed2025S2,BA_Speed2025S2,AB_Speed2025S3,BA_Speed2025S3,AB_Speed2050S1,BA_Speed2050S1,AB_Speed2050S2,BA_Speed2050S2,AB_Speed2050S3,BA_Speed2050S3,VDF_allowed_uses1,VDF_allowed_uses2,VDF_allowed_uses3,AB_Bike2022NB,BA_Bike2022NB,AB_Ped2022NB,BA_Ped2022NB,AB_Bike2025S1,BA_Bike2025S1,AB_Ped2025S1,BA_Ped2025S1,AB_Bike2025S2,BA_Bike2025S2,AB_Ped2025S2,BA_Ped2025S2,AB_Bike2025S3,BA_Bike2025S3,AB_Ped2025S3,BA_Ped2025S3,AB_Bike2050S1,BA_Bike2050S1,AB_Ped2050S1,BA_Ped2050S1,AB_Bike2050S2,BA_Bike2050S2,AB_Ped2050S2,BA_Ped2050S2,AB_Bike2050S3,BA_Bike2050S3,AB_Ped2050S3,BA_Ped2050S3,oldS1_22_Inc,oldS1_22_Ln,oldS1_22_Bike,oldS1_50_Inc,oldS1_50_Ln,oldS1_50_Bike,oldS2_22_Inc,oldS2_22_Ln,oldS2_22_Bike,oldS2_50_Inc,oldS2_50_Ln,oldS2_50_Bike,oldS3_22_Inc,oldS3_22_Ln,oldS3_22_Bike,oldS3_50_Inc,oldS3_50_Ln,oldS3_50_Bike,OldInclude,OldFromST,OldToSt,,
,,237,112,,2,1,0,166.37061,1,72.0,2000.0,"LINESTRING (-111.800984 33.364389, -111.802772 33.364381)",237->112,AB,247,0.1034,0.166474,,247,Guadalupe Rd,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,112,237,,2,1,0,166.37061,1,72.0,2000.0,"LINESTRING (-111.802772 33.364381, -111.800984 33.364389)",237->112,AB,247,0.1034,0.166474,,247,Guadalupe Rd,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,238,113,,2,1,0,199.78148,1,72.0,2000.0,"LINESTRING (-111.804909 33.364365, -111.807056 33.364348)",238->113,AB,248,0.124165,0.19990565,,248,Guadalupe Rd,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113,238,,2,1,0,199.78148,1,72.0,2000.0,"LINESTRING (-111.807056 33.364348, -111.804909 33.364365)",238->113,AB,248,0.124165,0.19990565,,248,Guadalupe Rd,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,239,13,,2,1,0,260.92993,1,40.0,2000.0,"LINESTRING (-111.798456 33.362054, -111.798481 33.364407)",239->13,AB,249,0.162169,0.26109209,HDnet,249,N NEELY ST,Street,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,3,Lanes,Y,3,Protected,Y,3,Lanes,Y,3,Protected,Y,3,Lanes,Y,3,Protected,Y,Guadalupe Rd,Juniper Ave,,
,,13,239,,2,1,0,260.92993,1,40.0,2000.0,"LINESTRING (-111.798481 33.364407, -111.798456 33.362054)",239->13,AB,249,0.162169,0.26109209,HDnet,249,N NEELY ST,Street,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,3,Lanes,Y,3,Protected,Y,3,Lanes,Y,3,Protected,Y,3,Lanes,Y,3,Protected,Y,Guadalupe Rd,Juniper Ave,,
,,240,119,,2,1,0,213.34697,1,72.0,2000.0,"LINESTRING (-111.807055 33.361608, -111.807055 33.359684)",240->119,AB,250,0.132596,0.21347956,,250,Stapley Dr,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119,240,,2,1,0,213.34697,1,72.0,2000.0,"LINESTRING (-111.807055 33.359684, -111.807055 33.361608)",240->119,AB,250,0.132596,0.21347956,,250,Stapley Dr,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,241,120,,2,1,0,139.27664,1,72.0,2000.0,"LINESTRING (-111.807065 33.358330, -111.807075 33.357074)",241->120,AB,251,0.086561,0.13936321,,251,Stapley Dr,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120,241,,2,1,0,139.27664,1,72.0,2000.0,"LINESTRING (-111.807075 33.357074, -111.807065 33.358330)",241->120,AB,251,0.086561,0.13936321,,251,Stapley Dr,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,242,59,,2,1,0,37.37224,1,40.0,2000.0,"LINESTRING (-111.798391 33.357687, -111.798396 33.358024)",242->59,AB,252,0.023227,0.03739547,HDnet,252,N NEELY ST,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,3,Protected,Y,UPRR,W Aviary Way,,
,,59,242,,2,1,0,37.37224,1,40.0,2000.0,"LINESTRING (-111.798396 33.358024, -111.798391 33.357687)",242->59,AB,252,0.023227,0.03739547,HDnet,252,N NEELY ST,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,3,Protected,Y,UPRR,W Aviary Way,,
,,262,266,,2,1,0,216.00986,1,40.0,2000.0,"LINESTRING (-111.795388 33.360071, -111.793096 33.359959)",262->266,AB,263,0.134251,0.21614411,HDnet,263,W JUNIPER AVE,Street,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,Lanes,Y,2,Protected,Y,2,Lanes,Y,2,Protected,Y,2,Lanes,Y,2,Protected,Y,Neely St,Gilbert Rd,,
,,266,262,,2,1,0,216.00986,1,40.0,2000.0,"LINESTRING (-111.793096 33.359959, -111.795388 33.360071)",262->266,AB,263,0.134251,0.21614411,HDnet,263,W JUNIPER AVE,Street,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,Lanes,Y,2,Protected,Y,2,Lanes,Y,2,Protected,Y,2,Lanes,Y,2,Protected,Y,Neely St,Gilbert Rd,,
,,238,1520001,,100,1,0,123.87048,1,24.0,2000.0,"LINESTRING (-111.804909 33.364365, -111.804925 33.363248)",238->1520001,AB,253,0.076986,0.12394746,,253,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1520001,238,,100,1,0,123.87048,1,24.0,2000.0,"LINESTRING (-111.804925 33.363248, -111.804909 33.364365)",238->1520001,AB,253,0.076986,0.12394746,,253,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,261,265,,2,1,0,354.88586,1,72.0,2000.0,"LINESTRING (-111.795455 33.364422, -111.791641 33.364447)",261->265,AB,262,0.220563,0.35510643,HDnet,262,W GUADALUPE RD,Street,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,3,3,0,3,3,0,3,3,0,3,3,0,3,3,3,0,3,3,0,3,3,0,3,3,3,0,3,3,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,6,Lanes,Y,6,Protected,Y,6,Lanes,Y,6,Protected,Y,6,Lanes,Y,6,Protected,Y,Neely St,Gilbert Rd,,
,,265,261,,2,1,0,354.88586,1,72.0,2000.0,"LINESTRING (-111.791641 33.364447, -111.795455 33.364422)",261->265,AB,262,0.220563,0.35510643,HDnet,262,W GUADALUPE RD,Street,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,3,3,0,3,3,0,3,3,0,3,3,0,3,3,3,0,3,3,0,3,3,0,3,3,3,0,3,3,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,6,Lanes,Y,6,Protected,Y,6,Lanes,Y,6,Protected,Y,6,Lanes,Y,6,Protected,Y,Neely St,Gilbert Rd,,
,,1520002,237,,100,1,0,232.82552,1,24.0,2000.0,"LINESTRING (-111.800921 33.362290, -111.800984 33.364389)",1520002->237,AB,254,0.144702,0.23297022,,254,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,237,1520002,,100,1,0,232.82552,1,24.0,2000.0,"LINESTRING (-111.800984 33.364389, -111.800921 33.362290)",1520002->237,AB,254,0.144702,0.23297022,,254,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,239,1520002,,100,1,0,230.85449,1,24.0,2000.0,"LINESTRING (-111.798456 33.362054, -111.800921 33.362290)",239->1520002,AB,255,0.143477,0.23099797,,255,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1520002,239,,100,1,0,230.85449,1,24.0,2000.0,"LINESTRING (-111.800921 33.362290, -111.798456 33.362054)",239->1520002,AB,255,0.143477,0.23099797,,255,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,261,1520003,,100,1,0,264.02563,1,24.0,2000.0,"LINESTRING (-111.795455 33.364422, -111.795441 33.362041)",261->1520003,AB,256,0.164093,0.26418973,,256,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1520003,261,,100,1,0,264.02563,1,24.0,2000.0,"LINESTRING (-111.795441 33.362041, -111.795455 33.364422)",261->1520003,AB,256,0.164093,0.26418973,,256,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
