od_no,o_zone_id,d_zone_id,o_sindex,d_sindex,o_district_id,d_district_id,agent_type,demand_period,volume,connectivity_flag,s_x_coord,s_y_coord,t_x_coord,t_y_coord,path_FF_travel_time_min,distance_km,distance_mile,OD0,OD1,OD2,OD3,OD4,OD5,OD6,OD7,OD8,OD9,OD10,OD11,OD12,OD13,OD14,OD15,OD16,OD17,OD18,OD19,
2037,31,5,30,4,0,0,p,AM,5.59,1,-111.944074,40.606326,-111.943762,40.562247,5.6950,5.7140,3.5513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2038,31,5,30,4,0,0,dms,AM,5.59,1,-111.944074,40.606326,-111.943762,40.562247,5.6950,5.7140,3.5513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2039,31,6,30,5,0,0,p,AM,7.46,1,-111.944074,40.606326,-111.938753,40.552997,6.2496,6.3160,3.9254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2040,31,6,30,5,0,0,dms,AM,7.46,1,-111.944074,40.606326,-111.938753,40.552997,6.2496,6.3160,3.9254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2041,31,7,30,6,0,0,p,AM,5.24,1,-111.944074,40.606326,-111.929153,40.555761,6.9886,6.8027,4.2279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2042,31,7,30,6,0,0,dms,AM,5.24,1,-111.944074,40.606326,-111.929153,40.555761,6.9886,6.8027,4.2279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2043,31,8,30,7,0,0,p,AM,0.83,1,-111.944074,40.606326,-111.902749,40.557151,8.1301,7.3283,4.5546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2044,31,8,30,7,0,0,dms,AM,0.83,1,-111.944074,40.606326,-111.902749,40.557151,8.1301,7.3283,4.5546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2045,31,9,30,8,0,0,p,AM,35.77,1,-111.944074,40.606326,-111.899113,40.558973,8.3033,7.4332,4.6198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2046,31,9,30,8,0,0,dms,AM,35.77,1,-111.944074,40.606326,-111.899113,40.558973,8.3033,7.4332,4.6198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2047,31,10,30,9,0,0,p,AM,2.35,1,-111.944074,40.606326,-111.897106,40.569721,8.0373,7.1638,4.4523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2048,31,10,30,9,0,0,dms,AM,2.35,1,-111.944074,40.606326,-111.897106,40.569721,8.0373,7.1638,4.4523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2049,31,11,30,10,0,0,p,AM,47.74,1,-111.944074,40.606326,-111.901030,40.587971,6.2685,5.8067,3.6089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2050,31,11,30,10,0,0,dms,AM,47.74,1,-111.944074,40.606326,-111.901030,40.587971,6.2685,5.8067,3.6089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2051,31,12,30,11,0,0,p,AM,1.28,1,-111.944074,40.606326,-111.906610,40.605960,4.5087,3.4865,2.1669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2052,31,12,30,11,0,0,dms,AM,1.28,1,-111.944074,40.606326,-111.906610,40.605960,4.5087,3.4865,2.1669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2053,31,13,30,12,0,0,p,AM,24.22,1,-111.944074,40.606326,-111.902804,40.610814,4.0862,3.3255,2.0668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2054,31,13,30,12,0,0,dms,AM,24.22,1,-111.944074,40.606326,-111.902804,40.610814,4.0862,3.3255,2.0668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2055,31,14,30,13,0,0,p,AM,29.71,1,-111.944074,40.606326,-111.901884,40.620828,5.3190,4.3344,2.6938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2056,31,14,30,13,0,0,dms,AM,29.71,1,-111.944074,40.606326,-111.901884,40.620828,5.3190,4.3344,2.6938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2057,31,15,30,14,0,0,p,AM,11.14,1,-111.944074,40.606326,-111.910059,40.625783,4.8741,4.0024,2.4875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2058,31,15,30,14,0,0,dms,AM,11.14,1,-111.944074,40.606326,-111.910059,40.625783,4.8741,4.0024,2.4875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2059,31,16,30,15,0,0,p,AM,13.90,1,-111.944074,40.606326,-111.929192,40.626782,3.7330,2.7668,1.7196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2060,31,16,30,15,0,0,dms,AM,13.90,1,-111.944074,40.606326,-111.929192,40.626782,3.7330,2.7668,1.7196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2061,31,17,30,16,0,0,p,AM,10.84,1,-111.944074,40.606326,-111.933868,40.616707,2.5802,2.0685,1.2856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2062,31,17,30,16,0,0,dms,AM,10.84,1,-111.944074,40.606326,-111.933868,40.616707,2.5802,2.0685,1.2856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2063,31,18,30,17,0,0,p,AM,10.55,1,-111.944074,40.606326,-111.934202,40.630776,4.2882,3.6159,2.2473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2064,31,18,30,17,0,0,dms,AM,10.55,1,-111.944074,40.606326,-111.934202,40.630776,4.2882,3.6159,2.2473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2065,31,19,30,18,0,0,p,AM,13.74,1,-111.944074,40.606326,-111.933963,40.567876,5.3416,5.0465,3.1364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2066,31,19,30,18,0,0,dms,AM,13.74,1,-111.944074,40.606326,-111.933963,40.567876,5.3416,5.0465,3.1364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2067,31,20,30,19,0,0,p,AM,10.24,1,-111.944074,40.606326,-111.924114,40.567177,6.5636,5.8418,3.6307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2068,31,20,30,19,0,0,dms,AM,10.24,1,-111.944074,40.606326,-111.924114,40.567177,6.5636,5.8418,3.6307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2069,31,21,30,20,0,0,p,AM,27.41,1,-111.944074,40.606326,-111.913648,40.554715,8.5713,8.2933,5.1543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2070,31,21,30,20,0,0,dms,AM,27.41,1,-111.944074,40.606326,-111.913648,40.554715,8.5713,8.2933,5.1543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2071,31,22,30,21,0,0,p,AM,13.91,1,-111.944074,40.606326,-111.900748,40.562521,7.5379,6.8971,4.2866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2072,31,22,30,21,0,0,dms,AM,13.91,1,-111.944074,40.606326,-111.900748,40.562521,7.5379,6.8971,4.2866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2073,31,23,30,22,0,0,p,AM,6.38,1,-111.944074,40.606326,-111.902492,40.575680,8.3847,7.2728,4.5201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2074,31,23,30,22,0,0,dms,AM,6.38,1,-111.944074,40.606326,-111.902492,40.575680,8.3847,7.2728,4.5201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2075,31,24,30,23,0,0,p,AM,35.92,1,-111.944074,40.606326,-111.907451,40.592344,7.0335,5.1777,3.2180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2076,31,24,30,23,0,0,dms,AM,35.92,1,-111.944074,40.606326,-111.907451,40.592344,7.0335,5.1777,3.2180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2077,31,25,30,24,0,0,p,AM,2.44,1,-111.944074,40.606326,-111.923428,40.584054,4.7145,4.1377,2.5716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2078,31,25,30,24,0,0,dms,AM,2.44,1,-111.944074,40.606326,-111.923428,40.584054,4.7145,4.1377,2.5716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2079,31,26,30,25,0,0,p,AM,4.82,1,-111.944074,40.606326,-111.921418,40.591609,3.6924,2.9344,1.8238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2080,31,26,30,25,0,0,dms,AM,4.82,1,-111.944074,40.606326,-111.921418,40.591609,3.6924,2.9344,1.8238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2081,31,27,30,26,0,0,p,AM,7.44,1,-111.944074,40.606326,-111.943605,40.584092,3.6348,3.2611,2.0268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2082,31,27,30,26,0,0,dms,AM,7.44,1,-111.944074,40.606326,-111.943605,40.584092,3.6348,3.2611,2.0268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2083,31,28,30,27,0,0,p,AM,11.01,1,-111.944074,40.606326,-111.911824,40.577722,6.3297,5.8072,3.6092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2084,31,28,30,27,0,0,dms,AM,11.01,1,-111.944074,40.606326,-111.911824,40.577722,6.3297,5.8072,3.6092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2085,31,30,30,29,0,0,p,AM,4.72,1,-111.944074,40.606326,-111.901834,40.584029,6.9325,6.1126,3.7990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2086,31,30,30,29,0,0,dms,AM,4.72,1,-111.944074,40.606326,-111.901834,40.584029,6.9325,6.1126,3.7990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2087,31,32,30,31,0,0,p,AM,9.81,1,-111.944074,40.606326,-111.943375,40.616454,2.5124,2.0304,1.2619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2088,31,32,30,31,0,0,dms,AM,9.81,1,-111.944074,40.606326,-111.943375,40.616454,2.5124,2.0304,1.2619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2089,31,33,30,32,0,0,p,AM,4.26,1,-111.944074,40.606326,-111.943535,40.568001,5.3439,5.0478,3.1372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2090,31,33,30,32,0,0,dms,AM,4.26,1,-111.944074,40.606326,-111.943535,40.568001,5.3439,5.0478,3.1372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2091,31,34,30,33,0,0,p,AM,24.18,1,-111.944074,40.606326,-111.934408,40.607297,1.1341,0.6387,0.3969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2092,31,34,30,33,0,0,dms,AM,24.18,1,-111.944074,40.606326,-111.934408,40.607297,1.1341,0.6387,0.3969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2093,31,35,30,34,0,0,p,AM,3.52,1,-111.944074,40.606326,-111.924502,40.617134,3.3610,2.2355,1.3894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2094,31,35,30,34,0,0,dms,AM,3.52,1,-111.944074,40.606326,-111.924502,40.617134,3.3610,2.2355,1.3894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2095,31,36,30,35,0,0,p,AM,5.59,1,-111.944074,40.606326,-111.908054,40.616174,4.6580,3.6490,2.2679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2096,31,36,30,35,0,0,dms,AM,5.59,1,-111.944074,40.606326,-111.908054,40.616174,4.6580,3.6490,2.2679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2097,31,37,30,36,0,0,p,AM,11.21,1,-111.944074,40.606326,-111.934352,40.576870,4.3403,4.0278,2.5033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2098,31,37,30,36,0,0,dms,AM,11.21,1,-111.944074,40.606326,-111.934352,40.576870,4.3403,4.0278,2.5033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2099,31,38,30,37,0,0,p,AM,9.78,1,-111.944074,40.606326,-111.936589,40.553565,7.3421,6.6140,4.1106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2100,31,38,30,37,0,0,dms,AM,9.78,1,-111.944074,40.606326,-111.936589,40.553565,7.3421,6.6140,4.1106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2101,31,39,30,38,0,0,p,AM,3.88,1,-111.944074,40.606326,-111.908153,40.571760,8.0506,7.1150,4.4220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2102,31,39,30,38,0,0,dms,AM,3.88,1,-111.944074,40.606326,-111.908153,40.571760,8.0506,7.1150,4.4220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2103,31,40,30,39,0,0,p,AM,1.73,1,-111.944074,40.606326,-111.915638,40.613722,4.2171,3.2155,1.9985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2104,31,40,30,39,0,0,dms,AM,1.73,1,-111.944074,40.606326,-111.915638,40.613722,4.2171,3.2155,1.9985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2105,31,41,30,40,0,0,p,AM,47.27,1,-111.944074,40.606326,-111.938760,40.630427,3.2117,3.1664,1.9679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2106,31,41,30,40,0,0,dms,AM,47.27,1,-111.944074,40.606326,-111.938760,40.630427,3.2117,3.1664,1.9679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2107,32,1,31,0,0,0,p,AM,9.11,1,-111.943375,40.616454,-111.942300,40.624038,1.7001,1.5001,0.9323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2108,32,1,31,0,0,0,dms,AM,9.11,1,-111.943375,40.616454,-111.942300,40.624038,1.7001,1.5001,0.9323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2109,32,2,31,1,0,0,p,AM,6.83,1,-111.943375,40.616454,-111.943739,40.609520,1.8130,1.6067,0.9986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2110,32,2,31,1,0,0,dms,AM,6.83,1,-111.943375,40.616454,-111.943739,40.609520,1.8130,1.6067,0.9986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2111,32,3,31,2,0,0,p,AM,13.77,1,-111.943375,40.616454,-111.943604,40.587762,3.8650,4.0127,2.4939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2112,32,3,31,2,0,0,dms,AM,13.77,1,-111.943375,40.616454,-111.943604,40.587762,3.8650,4.0127,2.4939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2113,32,4,31,3,0,0,p,AM,0.66,1,-111.943375,40.616454,-111.944442,40.573253,5.6523,5.7139,3.5512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2114,32,4,31,3,0,0,dms,AM,0.66,1,-111.943375,40.616454,-111.944442,40.573253,5.6523,5.7139,3.5512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
