stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
NBT,NRBITON,Norbiton,0,51.41236,-0.28402,,,,,Europe/London,0
NBW,NBERWCK,North Berwick,0,56.05704,-2.73074,,,,,Europe/London,0
NBY,NEWBURY,Newbury,1,51.39765,-1.32286,,,,,Europe/London,0
NCE,NEWCLEE,New Clee,0,53.57438,-0.06081,,,,,Europe/London,0
NCK,NWCMNCK,New Cumnock,0,55.40205,-4.18261,,,,,Europe/London,0
NCL,NWCSTLE,Newcastle,3,54.9684,-1.61728,,,,,Europe/London,0
NCM,NTHCAMP,North Camp,2,51.27579,-0.7312,,,,,Europe/London,0
NCO,NWCOURT,Newcourt,0,50.70504,-3.47278,,,,,Europe/London,0
NCT,NWRKCAS,Newark Castle,2,53.08,-0.81316,,,,,Europe/London,0
NCZ,NWCSTLL,NEWCASTLE(METRO),3,0,0,,,,,Europe/London,0
NDL,NDULWCH,North Dulwich,0,51.45451,-0.08792,,,,,Europe/London,0
NEG,NWTGRNG,Newtongrange,0,55.867,-3.06937,,,,,Europe/London,0
NEH,NWELTHM,New Eltham,0,51.43806,0.07053,,,,,Europe/London,0
NEI,NEILSTN,Neilston,0,55.78304,-4.42695,,,,,Europe/London,0
NEL,NLSN,Nelson,0,53.83501,-2.21376,,,,,Europe/London,0
NEM,NEWMLDN,New Malden,2,51.40407,-0.25594,,,,,Europe/London,0
NEN,CATZNEN,NENAGH      (CIE,0,0,0,,,,,Europe/Dublin,0
NES,NESTON,Neston,0,53.29185,-3.06308,,,,,Europe/London,0
NET,NTHRFLD,Netherfield,1,52.96141,-1.07985,,,,,Europe/London,0
NEW,NCRAGHA,Newcraighall,1,55.93312,-3.09084,,,,,Europe/London,0
NFA,FAMBDGE,North Fambridge,0,51.64858,0.68166,,,,,Europe/London,0
NFD,NRTF,Northfield,0,52.40819,-1.96585,,,,,Europe/London,0
NFL,NRTHCA,Northfleet,9,51.44585,0.32433,,,,,Europe/London,0
NFN,NAFERTN,Nafferton,0,54.01122,-0.38608,,,,,Europe/London,0
NGT,NEWNGTN,Newington,0,51.35334,0.66857,,,,,Europe/London,0
NHD,NUNHEAD,Nunhead,2,51.46683,-0.05227,,,,,Europe/London,0
NHE,NWHYTHE,New Hythe,0,51.313,0.45493,,,,,Europe/London,0
NHL,NHOL,New Holland,0,53.70192,-0.36021,,,,,Europe/London,0
NHY,NHEY,NEWHEY MTLK,0,0,0,,,,,Europe/London,0
NIM,MNCRNIM,NEW ISLNGTN MTLK,0,0,0,,,,,Europe/London,0
NIT,NITSH,Nitshill,0,55.81194,-4.35996,,,,,Europe/London,0
NLN,NEWLANE,New Lane,0,53.61166,-2.86772,,,,,Europe/London,0
NLR,NLANRST,North Llanrwst,0,53.14382,-3.80273,,,,,Europe/London,0
NLS,NAILSEA,Nailsea & Backwell,0,51.41941,-2.75063,,,,,Europe/London,0
NLT,NTHOLTP,Northolt Park,0,51.55754,-0.35947,,,,,Europe/London,0
NLW,NWTNLW,Newton-le-Willows,2,53.45306,-2.6136,,,,,Europe/London,0
NMC,NWMILSC,New Mills Central,1,53.36484,-2.00567,,,,,Europe/London,0
NMK,NWMKET,Newmarket,1,52.23794,0.40621,,,,,Europe/London,0
NMM,MNCRNMM,NEWTNH&MOSTNMTKL,1,0,0,,,,,Europe/London,0
NMN,NWMILSN,New Mills Newtown,1,53.35963,-2.00853,,,,,Europe/London,0
NMP,NMPTBAY,Northampton,9,52.2375,-0.90665,,,,,Europe/London,0
NMR,NMRMTLK,NORTHERN MR MTLK,0,0,0,,,,,Europe/London,0
NMT,NEEDHAM,Needham Market,0,52.15259,1.05526,,,,,Europe/London,0
NNG,NEWANG,Newark North Gate,2,53.08176,-0.79985,,,,,Europe/London,0
NNN,NNTNBUS,NUNEATON BUS STN,1,0,0,,,,,Europe/London,0
NNP,NINIANP,Ninian Park,0,51.47662,-3.20169,,,,,Europe/London,0
NNT,NUNTHRP,Nunthorpe,0,54.52788,-1.16945,,,,,Europe/London,0
NOA,NWTOA,Newton-on-Ayr,0,55.47405,-4.62583,,,,,Europe/London,0
NOR,NORMNTN,Normanton,0,53.70052,-1.4234,,,,,Europe/London,0
NOT,NTNG,Nottingham,2,52.94707,-1.14638,,,,,Europe/London,0
NPD,NPUD,New Pudsey,0,53.80448,-1.68079,,,,,Europe/London,0
NQU,NQNSFRY,North Queensferry,0,56.0125,-3.39458,,,,,Europe/London,0
NQY,NEWQUAY,Newquay,0,50.4151,-5.07565,,,,,Europe/London,0
NRB,NORBURY,Norbury,0,51.41145,-0.12193,,,,,Europe/London,0
NRC,NEWBRYR,Newbury Racecourse,0,51.39846,-1.3078,,,,,Europe/London,0
NRD,NTRD,North Road,0,54.5362,-1.55395,,,,,Europe/London,0
NRN,NAIRN,Nairn,0,57.58025,-3.872,,,,,Europe/London,0
NRT,NETHRTN,Nethertown,0,54.45642,-3.56584,,,,,Europe/London,0
NRW,NRCH,Norwich,2,52.62715,1.30682,,,,,Europe/London,0
NSB,NRMNSBY,Normans Bay,0,50.8261,0.38946,,,,,Europe/London,0
NSD,NWSTEAD,Newstead,0,53.06998,-1.22179,,,,,Europe/London,0
NSG,NEWSGAT,New Southgate,1,51.61411,-0.14304,,,,,Europe/London,0
NSH,NSHEEN,North Sheen,0,51.46515,-0.28788,,,,,Europe/London,0
NTA,NABT,Newton Abbot,2,50.52959,-3.59917,,,,,Europe/London,0
NTC,NSTCYRE,Newton St Cyres,0,50.77893,-3.58939,,,,,Europe/London,0
NTH,NEATH,Neath,1,51.66236,-3.80722,,,,,Europe/London,0
NTL,NETLEY,Netley,0,50.87491,-1.3419,,,,,Europe/London,0
NTN,NWTL,Newton (S Lanarks),1,55.81878,-4.13305,,,,,Europe/London,0
NTR,NLRTN,Northallerton,2,54.33307,-1.44127,,,,,Europe/London,0
NUF,NUTFILD,Nutfield,0,51.22681,-0.13253,,,,,Europe/London,0
NUM,NMBRLPK,Northumberland Park,0,51.60197,-0.05393,,,,,Europe/London,0
NUN,NNTN,Nuneaton,2,52.52637,-1.46388,,,,,Europe/London,0
NUT,NUTBBUS,Nutbourne,9,50.84607,-0.88295,,,,,Europe/London,0
NVH,NEWHVNH,Newhaven Harbour,0,50.78979,0.05499,,,,,Europe/London,0
NVN,NEWHVNT,Newhaven Town,0,50.79486,0.05495,,,,,Europe/London,0
NVR,NAVGTNR,Navigation Road,1,53.39538,-2.34342,,,,,Europe/London,0
NWA,NWALSHM,North Walsham,0,52.81689,1.38445,,,,,Europe/London,0
NWB,NWEMBLY,North Wembley,0,51.5626,-0.30398,,,,,Europe/London,0
NWD,NORWDJ,Norwood Junction,2,51.39702,-0.07522,,,,,Europe/London,0
NWE,NEWPRTE,Newport (Essex),0,51.97987,0.21514,,,,,Europe/London,0
NWI,NTHWICH,Northwich,0,53.26145,-2.49692,,,,,Europe/London,0
NWM,NMILTON,New Milton,1,50.75575,-1.65781,,,,,Europe/London,0
NWN,NWTH,Newton for Hyde,1,53.45638,-2.06714,,,,,Europe/London,0
NWP,MAINDEJ,Newport (S Wales),9,51.58879,-3.00054,,,,,Europe/London,0
NWR,NWTM,Newtonmore,0,57.05915,-4.11911,,,,,Europe/London,0
NWT,NWTP,Newtown (Powys),0,52.51231,-3.31139,,,,,Europe/London,0
NWX,NWCRELL,New Cross,9,51.47634,-0.03243,,,,,Europe/London,0
NWY,CATZNWY,NEWRY NI,0,0,0,,,,,Europe/London,0
NXG,NEWXGEL,New Cross Gate,9,51.47513,-0.0404,,,,,Europe/London,0
OBN,OBAN,Oban,1,56.41249,-5.47393,,,,,Europe/London,0
OCK,OCKENDN,Ockendon,0,51.52199,0.29047,,,,,Europe/London,0
OCM,MNCROCM,OLDHAM CTRL MTLK,0,0,0,,,,,Europe/London,0
OHL,OLHL,Old Hill,0,52.47093,-2.05619,,,,,Europe/London,0
OKE,OKHMPTN,Okehampton,0,50.73238,-3.99621,,,,,Europe/London,0
OKL,OKLGHPK,Oakleigh Park,0,51.63768,-0.16621,,,,,Europe/London,0
OKM,OAKHAM,Oakham,1,52.67221,-0.73417,,,,,Europe/London,0
OKN,OAKNGTS,Oakengates,0,52.6934,-2.45019,,,,,Europe/London,0
OKS,MNCROSM,OLDHAM K ST MTLK,0,0,0,,,,,Europe/London,0
OLD,OLDST,Old Street,0,51.52583,-0.08854,,,,,Europe/London,0
OLF,OLDFLBR,Oldfield Park,9,51.37923,-2.38051,,,,,Europe/London,0
OLM,OLDHAMM,OLDHAM MPS MTLK,0,0,0,,,,,Europe/London,0
OLT,OLTON,Olton,0,52.43851,-1.80431,,,,,Europe/London,0
OLY,OCKLYAC,Ockley,0,51.15151,-0.33601,,,,,Europe/London,0
OMS,ORMSKRK,Ormskirk,2,53.56927,-2.88119,,,,,Europe/London,0
OPK,ORELPKH,Orrell Park,0,53.4619,-2.96332,,,,,Europe/London,0
ORE,OREE,Ore,0,50.86695,0.59157,,,,,Europe/London,0
ORN,OLDROAN,Old Roan,0,53.4869,-2.95107,,,,,Europe/London,0
ORP,ORPNGTN,Orpington,2,51.3733,0.08909,,,,,Europe/London,0
ORR,ORRELL,Orrell,0,53.53031,-2.70884,,,,,Europe/London,0
OTF,OTFORD,Otford,2,51.31316,0.19678,,,,,Europe/London,0
OTR,OLDTRFD,OLD TRAFFRD MTLK,0,0,0,,,,,Europe/London,0
OUD,PBROUND,OUNDLE PB BUS,0,0,0,,,,,Europe/London,0
OUN,OULTNBN,Oulton Broad North,0,52.47776,1.71571,,,,,Europe/London,0
OUS,OULTNBS,Oulton Broad South,0,52.4696,1.70766,,,,,Europe/London,0
OUT,OUTWOOD,Outwood,0,53.71529,-1.5104,,,,,Europe/London,0
OVE,OPOL,Overpool,0,53.28405,-2.92406,,,,,Europe/London,0
OVR,OVTN,Overton,0,51.25429,-1.25927,,,,,Europe/London,0
OXF,OXFD,Oxford,2,51.7535,-1.27015,,,,,Europe/London,0
OXN,OXENHLM,Oxenholme Lake District,1,54.30493,-2.72187,,,,,Europe/London,0
OXP,OXFPWAY,Oxford Parkway,1,51.80407,-1.27449,,,,,Europe/London,0
OXS,OXSHOTT,Oxshott,0,51.3364,-0.36242,,,,,Europe/London,0
OXT,OXTED,Oxted,1,51.25791,-0.00483,,,,,Europe/London,0
PAD,PADTON,London Paddington,3,51.516,-0.17617,,,,,Europe/London,0
PAL,PALMRSG,Palmers Green,0,51.61831,-0.11044,,,,,Europe/London,0
PAN,PANGBRN,Pangbourne,0,51.4854,-1.09047,,,,,Europe/London,0
PAR,PARR,Par,1,50.35533,-4.70468,,,,,Europe/London,0
PAT,PTRCRFT,Patricroft,0,53.48478,-2.35824,,,,,Europe/London,0
PBL,PARBOLD,Parbold,0,53.59075,-2.77075,,,,,Europe/London,0
PBO,PBRO,Peterborough,2,52.57498,-0.24984,,,,,Europe/London,0
PBR,POTRSBR,Potters Bar,1,51.69707,-0.19261,,,,,Europe/London,0
PBU,PBROBST,PETERBRO BUS STN,1,0,0,,,,,Europe/London,0
PBY,PMBRYBP,Pembrey & Burry Port,0,51.68353,-4.24784,,,,,Europe/London,0
PCD,PENCOED,Pencoed,0,51.52461,-3.50048,,,,,Europe/London,0
PCN,PSLYCAN,Paisley Canal,0,55.84008,-4.42412,,,,,Europe/London,0
PDG,PADGATE,Padgate,0,53.40579,-2.55681,,,,,Europe/London,0
PDT,PDSTWBT,PADSTOW BUS,0,0,0,,,,,Europe/London,0
PDW,PKWD,Paddock Wood,2,51.18227,0.38915,,,,,Europe/London,0
PEA,PEARTRE,Peartree,0,52.897,-1.47321,,,,,Europe/London,0
PEB,PVNSYBY,Pevensey Bay,0,50.81746,0.34291,,,,,Europe/London,0
PEE,CATZPEE,PORTREE BUS,1,0,0,,,,,Europe/London,0
PEG,PEGSWD,Pegswood,0,55.17813,-1.64417,,,,,Europe/London,0
PEM,PBRT,Pemberton,0,53.53041,-2.67035,,,,,Europe/London,0
PEN,PENARTH,Penarth,0,51.43589,-3.17444,,,,,Europe/London,0
PER,PNRHCBR,Penrhiwceiber,0,51.66992,-3.35994,,,,,Europe/London,0
PES,PSRN,Pensarn (Gwynedd),0,52.83071,-4.11216,,,,,Europe/London,0
PET,PETSWD,Petts Wood,2,51.38862,0.07448,,,,,Europe/London,0
PEV,PVNSYAW,Pevensey & Westham,0,50.8158,0.32481,,,,,Europe/London,0
PEW,PEWSEY,Pewsey,0,51.34219,-1.77068,,,,,Europe/London,0
PFL,PURFLET,Purfleet,0,51.48101,0.23677,,,,,Europe/London,0
PFM,PTFTMHL,Pontefract Monkhill,1,53.69898,-1.30369,,,,,Europe/London,0
PFR,PTFTBHL,Pontefract Baghill,0,53.69188,-1.30335,,,,,Europe/London,0
PFY,PLTNLFY,Poulton-le-Fylde,0,53.84843,-2.99062,,,,,Europe/London,0
PGM,PENGAM,Pengam,0,51.67046,-3.2301,,,,,Europe/London,0
PGN,PAIGDV,Paignton,9,50.43472,-3.56488,,,,,Europe/London,0
PHG,PENHELG,Penhelig,0,52.54569,-4.03503,,,,,Europe/London,0
PHM,PLHMTLK,PEEL HALL MTLK,0,0,0,,,,,Europe/London,0
PHR,PNSHBUS,Penshurst,9,51.19734,0.17347,,,,,Europe/London,0
PIL,PILNING,Pilning,0,51.55663,-2.62711,,,,,Europe/London,0
PIN,PINHOE,Pinhoe,0,50.73778,-3.46933,,,,,Europe/London,0
PIT,PTLCHRY,Pitlochry,0,56.7025,-3.73557,,,,,Europe/London,0
PIZ,YORKPCK,PICKERING BUS,0,0,0,,,,,Europe/London,0
PKG,PNKRBUS,Penkridge,9,52.7235,-2.11929,,,,,Europe/London,0
PKS,PSTONE,Parkstone (Dorset),0,50.72298,-1.94796,,,,,Europe/London,0
PKT,PKST,Park Street,0,51.72546,-0.34028,,,,,Europe/London,0
PLC,PLUCKLY,Pluckley,0,51.15647,0.7474,,,,,Europe/London,0
PLD,PSLDAWH,Portslade,0,50.83568,-0.20534,,,,,Europe/London,0
PLE,PLKLHDE,Pollokshields East,0,55.84107,-4.2686,,,,,Europe/London,0
PLG,POLGATE,Polegate,2,50.82125,0.24514,,,,,Europe/London,0
PLK,PLOCKTN,Plockton,0,57.33356,-5.666,,,,,Europe/London,0
PLM,PLUMLEY,Plumley,0,53.27467,-2.41966,,,,,Europe/London,0
PLN,PLTH,Portlethen,0,57.06138,-2.12661,,,,,Europe/London,0
PLS,PLSNGTN,Pleasington,0,53.73096,-2.54412,,,,,Europe/London,0
PLT,PNTLTYN,Pontlottyn,0,51.74663,-3.27896,,,,,Europe/London,0
PLU,PLMS,Plumstead,1,51.4898,0.08426,,,,,Europe/London,0
PLW,PLKLHDW,Pollokshields West,0,55.8377,-4.27575,,,,,Europe/London,0
PLY,PLYMTH,Plymouth,2,50.37783,-4.14332,,,,,Europe/London,0
PMA,PRTSMTA,Portsmouth Arms,0,50.957,-3.95058,,,,,Europe/London,0
PMB,PEMBROK,Pembroke,0,51.67295,-4.90602,,,,,Europe/London,0
PMD,PEMBRKD,Pembroke Dock,1,51.69391,-4.93805,,,,,Europe/London,0
PMH,PHBR,Portsmouth Harbour,2,50.79696,-1.10784,,,,,Europe/London,0
PMO,MNCRPOM,POMONA MTLK,1,0,0,,,,,Europe/London,0
PMP,PLMPTON,Plumpton,1,50.92866,-0.06018,,,,,Europe/London,0
PMR,PCKHMRY,Peckham Rye,2,51.47003,-0.06941,,,,,Europe/London,0
PMS,PSEA,Portsmouth & Southsea,2,50.7985,-1.09091,,,,,Europe/London,0
PMT,POLMONT,Polmont,1,55.98474,-3.71497,,,,,Europe/London,0
PMW,PNMNMWR,Penmaenmawr,0,53.27047,-3.92351,,,,,Europe/London,0
PNA,PNALLY,Penally,0,51.65892,-4.72206,,,,,Europe/London,0
PNC,PENYCHN,Penychain,0,52.90288,-4.33872,,,,,Europe/London,0
PNE,PNGEE,Penge East,1,51.41933,-0.05422,,,,,Europe/London,0
PNF,PNYF,Penyffordd,0,53.14309,-3.05484,,,,,Europe/London,0
PNL,PANNAL,Pannal,0,53.95832,-1.53347,,,,,Europe/London,0
PNM,PENMERE,Penmere,0,50.15033,-5.08319,,,,,Europe/London,0
PNQ,PNZQUAY,PENZANCE QUAY,1,0,0,,,,,Europe/London,0
PNR,PNTH,Penrith North Lakes,1,54.66181,-2.75888,,,,,Europe/London,0
PNS,PENISTN,Penistone,0,53.52555,-1.62278,,,,,Europe/London,0
PNW,PENEW,Penge West,1,51.41756,-0.06084,,,,,Europe/London,0
PNY,PYBONT,Pen-y-Bont,0,52.27394,-3.32193,,,,,Europe/London,0
PNZ,PENZNCE,Penzance,1,50.12167,-5.53257,,,,,Europe/London,0
POK,POKSDWN,Pokesdown,0,50.73109,-1.8251,,,,,Europe/London,0
POL,POLSBDG,Polsloe Bridge,0,50.73128,-3.50195,,,,,Europe/London,0
PON,PNDRSEN,Ponders End,0,51.64226,-0.03508,,,,,Europe/London,0
POO,POOLE,Poole,1,50.71943,-1.98332,,,,,Europe/London,0
POP,POPLTON,Poppleton,0,53.9759,-1.1486,,,,,Europe/London,0
POR,PORH,Porth,0,51.61254,-3.40719,,,,,Europe/London,0
POT,PTFTTSF,Pontefract Tanshelf,0,53.69413,-1.31891,,,,,Europe/London,0
PPD,PTYPRID,Pontypridd,1,51.59937,-3.34137,,,,,Europe/London,0
PPK,POSILPK,Possilpark & Parkhouse,0,55.89014,-4.25851,,,,,Europe/London,0
PPL,PONTYPL,Pontypool & New Inn,0,51.69796,-3.01424,,,,,Europe/London,0
PPR,PRSPBUS,Preston Park - London Road,1,50.84585,-0.15155,,,,,Europe/London,0
PRA,PWCKAPT,Prestwick Intl Airport,0,55.50904,-4.61417,,,,,Europe/London,0
PRB,PSBY,Prestbury,0,53.29338,-2.14548,,,,,Europe/London,0
PRE,PRST,Preston,3,53.75686,-2.70813,,,,,Europe/London,0
PRH,PRHN,Penrhyndeudraeth,0,52.92883,-4.06456,,,,,Europe/London,0
PRL,PRITLWL,Prittlewell,0,51.55069,0.71068,,,,,Europe/London,0
PRN,PARTON,Parton,0,54.57037,-3.5808,,,,,Europe/London,0
PRO,CATZPRO,PORTARLNGTN (CIE,1,0,0,,,,,Europe/Dublin,0
PRP,PRSP,Preston Park,0,50.84594,-0.15517,,,,,Europe/London,0
PRR,PRINRIS,Princes Risborough,2,51.71786,-0.84388,,,,,Europe/London,0
PRS,PREES,Prees,0,52.8993,-2.68966,,,,,Europe/London,0
PRT,PSTA,Prestatyn,0,53.3365,-3.40713,,,,,Europe/London,0
PRU,PRUDHOE,Prudhoe,0,54.96583,-1.86487,,,,,Europe/London,0
PRW,PERANWL,Perranwell,0,50.21658,-5.11207,,,,,Europe/London,0
PRY,PRYBR,Perry Barr,0,52.51649,-1.90196,,,,,Europe/London,0
PSC,PRESCOT,Prescot,0,53.42356,-2.79917,,,,,Europe/London,0
PSE,PITSEA,Pitsea,1,51.56036,0.50629,,,,,Europe/London,0
PSH,PERSHOR,Pershore,0,52.13055,-2.07154,,,,,Europe/London,0
PSL,PSLT,Port Sunlight,0,53.34925,-2.99803,,,,,Europe/London,0
PSN,PARSNST,Parson Street,0,51.43332,-2.60774,,,,,Europe/London,0
PST,PPAN,Prestonpans,0,55.9531,-2.97477,,,,,Europe/London,0
PSW,PWTH,Polesworth,0,52.62583,-1.61054,,,,,Europe/London,0
PTA,PTALBOT,Port Talbot Parkway,1,51.59172,-3.78131,,,,,Europe/London,0
PTB,PNTRBCH,Pentre-Bach,0,51.72501,-3.36232,,,,,Europe/London,0
PTC,PCHESTR,Portchester,0,50.84875,-1.12424,,,,,Europe/London,0
PTD,PNTADLS,Pontarddulais,0,51.71762,-4.04554,,,,,Europe/London,0
PTF,PNTYFYN,Pantyffynnon,1,51.77888,-3.99743,,,,,Europe/London,0
PTG,PTGLSGW,Port Glasgow,1,55.93351,-4.68983,,,,,Europe/London,0
PTH,PERTH,Perth,2,56.39209,-3.4397,,,,,Europe/London,0
PTK,PTCK,Partick,1,55.86989,-4.30881,,,,,Europe/London,0
PTL,PHLD,Priesthill & Darnley,0,55.81217,-4.34289,,,,,Europe/London,0
PTM,PRTHMDG,Porthmadog,0,52.93092,-4.13445,,,,,Europe/London,0
PTN,PTADOWN,PORTADOWN NI,1,0,0,,,,,Europe/London,0
PTO,CATZPTO,PORTLAOISE  (CIE,0,0,0,,,,,Europe/Dublin,0
PTR,PTRSFLD,Petersfield,2,51.00673,-0.94114,,,,,Europe/London,0
PTS,PRSH,PORTRUSH NI,0,0,0,,,,,Europe/London,0
PTT,PATERTN,Patterton,0,55.79061,-4.3353,,,,,Europe/London,0
PTW,PWCK,Prestwick,0,55.5017,-4.61516,,,,,Europe/London,0
PUL,PULBRO,Pulborough,0,50.95736,-0.51656,,,,,Europe/London,0
PUO,PURLEYO,Purley Oaks,0,51.34705,-0.09886,,,,,Europe/London,0
PUR,PURLEY,Purley,2,51.33758,-0.11404,,,,,Europe/London,0
PUT,PUTNEY,Putney,2,51.4613,-0.21647,,,,,Europe/London,0
PWC,PWCH,PRESTWICH MTLK,1,0,0,,,,,Europe/London,0
PWE,PLKSHWE,Pollokshaws East,0,55.82464,-4.28689,,,,,Europe/London,0
PWL,PWLHELI,Pwllheli,0,52.88783,-4.4167,,,,,Europe/London,0
PWW,BUSBYJ,Pollokshaws West,9,55.82383,-4.30161,,,,,Europe/London,0
PWY,PATCHWY,Patchway,1,51.52593,-2.56269,,,,,Europe/London,0
PYC,PONYCLN,Pontyclun,0,51.52377,-3.39292,,,,,Europe/London,0
PYE,PYECRNR,Pye Corner,1,51.58148,-3.04121,,,,,Europe/London,0
PYG,PSLYGST,Paisley Gilmour Street,1,55.84735,-4.42451,,,,,Europe/London,0
PYJ,PSLYSTJ,Paisley St James,0,55.85212,-4.44244,,,,,Europe/London,0
PYL,PYLE,Pyle,0,51.52574,-3.69805,,,,,Europe/London,0
PYN,PRYN,Penryn,0,50.17071,-5.11161,,,,,Europe/London,0
PYP,PNYPANT,Pont-y-Pant,0,53.06513,-3.86272,,,,,Europe/London,0
PYT,POYNTON,Poynton,0,53.35038,-2.13441,,,,,Europe/London,0
QBR,QUENBRO,Queenborough,0,51.41564,0.74967,,,,,Europe/London,0
QCF,CATZQCF,COUNTRYFILE LIVE,0,0,0,,,,,Europe/London,0
QDF,LYDNQDF,DEAN FOREST RAILWAY,1,0,0,,,,,Europe/London,0
QDK,CATZQDK,DEREHAM KONECTBUS,0,0,0,,,,,Europe/London,0
QDM,CATZQDM,DEREHAM (COACH),1,0,0,,,,,Europe/London,0
QED,CATZQED,EMR DESTINATION,0,0,0,,,,,Europe/London,0
QEO,CATZQEO,EMR ORIGIN,0,0,0,,,,,Europe/London,0
QGL,CATZQGL,GOLFLINK 2015,0,0,0,,,,,Europe/London,0
QGS,CATZQGS,GLASGOW SUBWAY,0,0,0,,,,,Europe/London,0
QHC,CATZQHC,HAMPTN CT FLOWER,0,0,0,,,,,Europe/London,0
QPK,QUNPARK,Queens Park (Glasgow),0,55.8353,-4.26675,,,,,Europe/London,0
QPW,QPRK,Queens Park (London),2,51.53397,-0.20498,,,,,Europe/London,0
QRB,QTRDBAT,Queenstown Road (Battersea),2,51.47497,-0.14668,,,,,Europe/London,0
QRP,PCKHMQD,Queens Road Peckham,0,51.47357,-0.05731,,,,,Europe/London,0
QUI,QNTRLDW,Quintrell Downs,0,50.40405,-5.02849,,,,,Europe/London,0
QXD,CATZQXD,XC DESTINATION,0,0,0,,,,,Europe/London,0
QXO,CATZQXO,XC ORIGIN,0,0,0,,,,,Europe/London,0
QYD,QUAKRSY,Quakers Yard,0,51.66073,-3.3228,,,,,Europe/London,0
RAD,RDLEY,Radley,0,51.68621,-1.24048,,,,,Europe/London,0
RAI,RAINHMK,Rainham (Kent),1,51.36631,0.61134,,,,,Europe/London,0
RAM,RAMSGTE,Ramsgate,1,51.3408,1.40647,,,,,Europe/London,0
RAN,RANNOCH,Rannoch,0,56.68605,-4.57687,,,,,Europe/London,0
RAU,RAUCEBY,Rauceby,0,52.9852,-0.45661,,,,,Europe/London,0
RAV,RGLS,Ravenglass,0,54.35571,-3.40881,,,,,Europe/London,0
RAY,RAYNSPK,Raynes Park,2,51.40917,-0.23015,,,,,Europe/London,0
RBR,RBRTSBD,Robertsbridge,2,50.98493,0.46878,,,,,Europe/London,0
RBU,RDNGBUS,Reading - buses,1,51.45815,-0.97166,,,,,Europe/London,0
RCA,RISCA,Risca & Pontymister,0,51.60585,-3.09221,,,,,Europe/London,0
RCC,REDCARC,Redcar Central,1,54.61623,-1.07087,,,,,Europe/London,0
RCD,RCHDALE,Rochdale,2,53.61031,-2.15352,,,,,Europe/London,0
RCE,REDCARE,Redcar East,0,54.60925,-1.05229,,,,,Europe/London,0
RCF,RADGM,RADCLIFFE MTLK,1,0,0,,,,,Europe/London,0
RCM,CATZRCM,ROSCOMMON   (CIE,0,0,0,,,,,Europe/Dublin,0
RCR,CATZRCR,ROSCREA     (CIE,0,0,0,,,,,Europe/Dublin,0
RDA,REDLAND,Redland,0,51.46839,-2.59912,,,,,Europe/London,0
RDB,REDBDGE,Redbridge (Hants),0,50.91994,-1.47016,,,,,Europe/London,0
RDC,RDIT,Redditch,0,52.30628,-1.94554,,,,,Europe/London,0
RDD,RDLSDWN,Riddlesdown,0,51.33249,-0.09939,,,,,Europe/London,0
RDF,RADNOT,Radcliffe (Notts),0,52.94879,-1.03733,,,,,Europe/London,0
RDG,RDNGORJ,Reading,9,51.45879,-0.97185,,,,,Europe/London,0
RDH,REDHILL,Redhill,2,51.2402,-0.1659,,,,,Europe/London,0
RDM,RIDNGML,Riding Mill,0,54.94874,-1.97155,,,,,Europe/London,0
RDN,REDISHN,Reddish North,0,53.44941,-2.15625,,,,,Europe/London,0
RDR,RADYR,Radyr,1,51.51632,-3.24835,,,,,Europe/London,0
RDS,REDISHS,Reddish South,0,53.43593,-2.15876,,,,,Europe/London,0
RDT,RADLETT,Radlett,0,51.68519,-0.31724,,,,,Europe/London,0
RDU,CATZRDU,RATHDRUM    (CIE,0,0,0,,,,,Europe/Dublin,0
RDW,REDGWST,Reading West,2,51.4555,-0.99013,,,,,Europe/London,0
REC,RCTRYRD,Rectory Road,0,51.5585,-0.06827,,,,,Europe/London,0
RED,REDRUTH,Redruth,1,50.23325,-5.22592,,,,,Europe/London,0
REE,RDHAMN,Reedham (Norfolk),1,52.5645,1.55965,,,,,Europe/London,0
REI,REIGATE,Reigate,2,51.24196,-0.20383,,,,,Europe/London,0
RET,RTFD,Retford,2,53.31515,-0.94788,,,,,Europe/London,0
RFD,ROCHFD,Rochford,0,51.58173,0.7023,,,,,Europe/London,0
RFY,ROCKFRY,Rock Ferry,2,53.37265,-3.01083,,,,,Europe/London,0
RGL,COLWICH,Rugeley Trent Valley,9,52.76966,-1.92985,,,,,Europe/London,0
RGP,REDGGPK,READING GREEN PARK,0,0,0,,,,,Europe/London,0
RGT,RUGLTWN,Rugeley Town,0,52.75438,-1.93684,,,,,Europe/London,0
RGW,RMSWILP,Ramsgreave & Wilpshire,0,53.77978,-2.47814,,,,,Europe/London,0
RHA,DONCRHA,DONCASTER AIRPORT BUS,0,0,0,,,,,Europe/London,0
RHB,ROBINHB,ROBIN HOOD'S BAY BUS,0,0,0,,,,,Europe/London,0
RHD,RIBLHED,Ribblehead,0,54.20584,-2.36086,,,,,Europe/London,0
RHI,RHIWBNA,Rhiwbina,0,51.52118,-3.21397,,,,,Europe/London,0
RHL,RHYL,Rhyl,1,53.31842,-3.48911,,,,,Europe/London,0
RHM,REEDHMS,Reedham (Surrey),0,51.33112,-0.12342,,,,,Europe/London,0
RHO,RHOSNGR,Rhosneigr,0,53.23484,-4.50664,,,,,Europe/London,0
